timestamp_entry,timestamp_exit,direction,direction_filter,threshold,wf_window,entry_price,exit_price,exit_reason,pnl_points,pnl_pct
2023-05-02T05:30:00Z,2023-05-02T07:30:00Z,Short,dir_supertrend,0.55,13,1982.03,1983.8009,trail,-2.2709,-0.11457
2023-05-02T08:30:00Z,2023-05-02T10:00:00Z,Short,dir_supertrend,0.55,13,1983.7,1980.0775,tp,3.1225,0.15741
2023-05-03T01:15:00Z,2023-05-03T06:45:00Z,Long,dir_supertrend,0.55,13,2015.76,2016.5253,trail,0.2653,0.01316
2023-05-03T06:45:00Z,2023-05-03T08:00:00Z,Long,dir_supertrend,0.55,13,2015.86,2014.4301,trail,-1.9299,-0.09573
2023-05-04T06:30:00Z,2023-05-04T09:00:00Z,Short,dir_supertrend,0.55,13,2044.81,2036.0442,tp,8.2658,0.40423
2023-05-04T12:00:00Z,2023-05-04T13:00:00Z,Short,dir_supertrend,0.55,13,2039.34,2043.5033,trail,-4.6633,-0.22867
2023-05-05T06:00:00Z,2023-05-05T08:15:00Z,Short,dir_supertrend,0.55,13,2049.67,2045.0638,tp,4.1062,0.20034
2023-05-05T08:15:00Z,2023-05-05T09:30:00Z,Short,dir_supertrend,0.55,13,2045.86,2041.1977,tp,4.1623,0.20345
2023-05-08T05:15:00Z,2023-05-08T07:15:00Z,Long,dir_supertrend,0.55,13,2021.24,2021.6573,trail,-0.0827,-0.00409
2023-05-08T07:15:00Z,2023-05-08T10:00:00Z,Long,dir_supertrend,0.55,13,2022.4,2019.9082,trail,-2.9918,-0.14793
2023-05-09T06:00:00Z,2023-05-09T07:30:00Z,Long,dir_supertrend,0.55,13,2025.09,2028.6008,tp,3.0108,0.14868
2023-05-09T07:30:00Z,2023-05-09T08:30:00Z,Long,dir_supertrend,0.55,13,2026.51,2024.3174,trail,-2.6926,-0.13287
2023-05-10T03:00:00Z,2023-05-10T03:30:00Z,Long,dir_supertrend,0.55,13,2035.69,2033.7598,trail,-2.4302,-0.11938
2023-05-10T06:00:00Z,2023-05-10T07:30:00Z,Short,dir_supertrend,0.55,13,2031.45,2028.3644,tp,2.5856,0.12728
2023-05-11T05:30:00Z,2023-05-11T07:00:00Z,Long,dir_supertrend,0.55,13,2032.06,2029.9942,trail,-2.5658,-0.12627
2023-05-11T07:00:00Z,2023-05-11T08:45:00Z,Short,dir_supertrend,0.55,13,2031.33,2027.8096,tp,3.0204,0.14869
2023-05-12T03:00:00Z,2023-05-12T03:15:00Z,Short,dir_supertrend,0.55,13,2015.45,2012.0341,tp,2.9159,0.14468
2023-05-12T03:15:00Z,2023-05-12T07:00:00Z,Short,dir_supertrend,0.55,13,2011.41,2007.3684,tp,3.5416,0.17607
2023-05-15T03:30:00Z,2023-05-15T04:00:00Z,Long,dir_supertrend,0.55,13,2017.67,2014.8894,trail,-3.2806,-0.16259
2023-05-15T05:30:00Z,2023-05-15T07:30:00Z,Long,dir_supertrend,0.55,13,2014.41,2018.6604,tp,3.7504,0.18618
2023-05-16T05:30:00Z,2023-05-16T07:30:00Z,Long,dir_supertrend,0.55,13,2016.73,2015.3534,trail,-1.8766,-0.09305
2023-05-16T07:30:00Z,2023-05-16T08:00:00Z,Short,dir_supertrend,0.55,13,2014.22,2010.9705,tp,2.7495,0.13651
2023-05-17T03:30:00Z,2023-05-17T09:00:00Z,Short,dir_supertrend,0.55,13,1990.56,1989.5513,trail,0.5087,0.02556
2023-05-17T10:00:00Z,2023-05-17T12:00:00Z,Short,dir_supertrend,0.55,13,1987.69,1983.64,tp,3.55,0.1786
2023-05-18T00:00:00Z,2023-05-18T03:00:00Z,Short,dir_supertrend,0.55,13,1983,1984.104,trail,-1.604,-0.08089
2023-05-18T05:30:00Z,2023-05-18T07:00:00Z,Short,dir_supertrend,0.55,13,1982.24,1979.103,tp,2.637,0.13303
2023-05-19T00:00:00Z,2023-05-19T03:00:00Z,Short,dir_supertrend,0.55,13,1958.11,1959.3775,trail,-1.7675,-0.09027
2023-05-19T03:15:00Z,2023-05-19T04:30:00Z,Short,dir_supertrend,0.55,13,1957.01,1958.2824,trail,-1.7724,-0.09057
2023-05-22T06:00:00Z,2023-05-22T07:00:00Z,Long,dir_supertrend,0.55,13,1978.28,1975.6575,trail,-3.1225,-0.15784
2023-05-22T07:00:00Z,2023-05-22T08:00:00Z,Short,dir_supertrend,0.55,13,1975.71,1971.5661,tp,3.6439,0.18443
2023-05-23T02:45:00Z,2023-05-23T03:30:00Z,Short,dir_supertrend,0.55,13,1967.26,1963.7121,tp,3.0479,0.15493
2023-05-23T03:30:00Z,2023-05-23T04:45:00Z,Short,dir_supertrend,0.55,13,1962.07,1963.078,trail,-1.508,-0.07686
2023-05-24T00:15:00Z,2023-05-24T03:00:00Z,Long,dir_supertrend,0.55,13,1975.89,1974.4028,trail,-1.9872,-0.10057
2023-05-24T05:45:00Z,2023-05-24T07:45:00Z,Long,dir_supertrend,0.55,13,1976.43,1980.287,tp,3.357,0.16985
2023-05-25T06:00:00Z,2023-05-25T08:30:00Z,Short,dir_supertrend,0.55,13,1956.78,1958.1789,trail,-1.8989,-0.09704
2023-05-25T08:30:00Z,2023-05-25T09:30:00Z,Short,dir_supertrend,0.55,13,1958.46,1960.9151,trail,-2.9551,-0.15089
2023-05-26T05:45:00Z,2023-05-26T07:45:00Z,Long,dir_supertrend,0.55,13,1948.38,1948.4047,trail,-0.4753,-0.0244
2023-05-26T07:45:00Z,2023-05-26T09:30:00Z,Long,dir_supertrend,0.55,13,1948.62,1953.0646,tp,3.9446,0.20243
2023-05-29T02:00:00Z,2023-05-29T03:00:00Z,Short,dir_supertrend,0.55,13,1941.67,1943.4211,trail,-2.2511,-0.11594
2023-05-29T04:45:00Z,2023-05-29T08:00:00Z,Short,dir_supertrend,0.55,13,1945.01,1947.1211,trail,-2.6111,-0.13425
2023-05-30T05:45:00Z,2023-05-30T06:30:00Z,Short,dir_supertrend,0.55,13,1939.41,1940.8091,trail,-1.8991,-0.09792
2023-05-30T06:30:00Z,2023-05-30T07:15:00Z,Short,dir_supertrend,0.55,13,1939.38,1935.416,tp,3.464,0.17862
2023-05-31T06:00:00Z,2023-05-31T07:45:00Z,Long,dir_supertrend,0.55,13,1959.02,1962.8881,tp,3.3681,0.17193
2023-05-31T07:45:00Z,2023-05-31T08:15:00Z,Long,dir_supertrend,0.55,13,1964.36,1961.7282,trail,-3.1318,-0.15943
2023-03-01T03:45:00Z,2023-03-01T05:00:00Z,Long,dir_donchian,0.55,13,1827.7,1831.4361,tp,3.2361,0.17706
2023-03-01T06:15:00Z,2023-03-01T07:45:00Z,Long,dir_donchian,0.55,13,1832.41,1835.8988,tp,2.9888,0.16311
2023-03-02T06:00:00Z,2023-03-02T08:15:00Z,Short,dir_donchian,0.55,13,1834.01,1830.5167,tp,2.9933,0.16321
2023-03-02T08:15:00Z,2023-03-02T09:30:00Z,Short,dir_donchian,0.55,13,1832.94,1832.8718,trail,-0.4318,-0.02356
2023-03-03T00:00:00Z,2023-03-03T02:00:00Z,Long,dir_donchian,0.55,13,1836.6,1840.6486,tp,3.5486,0.19322
2023-03-03T07:00:00Z,2023-03-03T07:45:00Z,Long,dir_donchian,0.55,13,1840.56,1843.8834,tp,2.8234,0.1534
2023-03-06T00:45:00Z,2023-03-06T02:00:00Z,Long,dir_donchian,0.55,13,1852.22,1851.346,trail,-1.374,-0.07418
2023-03-06T02:45:00Z,2023-03-06T03:45:00Z,Short,dir_donchian,0.55,13,1852.58,1853.8966,trail,-1.8166,-0.09806
2023-03-07T06:00:00Z,2023-03-07T06:45:00Z,Long,dir_donchian,0.55,13,1847.83,1847.0192,trail,-1.3108,-0.07094
2023-03-07T06:45:00Z,2023-03-07T08:15:00Z,Short,dir_donchian,0.55,13,1847.36,1848.6901,trail,-1.8301,-0.09907
2023-03-08T07:00:00Z,2023-03-08T11:00:00Z,Long,dir_donchian,0.55,13,1812.85,1812.8994,trail,-0.4506,-0.02486
2023-03-08T11:00:00Z,2023-03-08T13:30:00Z,Long,dir_donchian,0.55,13,1813.04,1813.8274,trail,0.2874,0.01585
2023-03-09T07:00:00Z,2023-03-09T07:30:00Z,Long,dir_donchian,0.55,13,1814.98,1813.3373,trail,-2.1427,-0.11806
2023-03-09T07:30:00Z,2023-03-09T08:15:00Z,Short,dir_donchian,0.55,13,1813.51,1814.9668,trail,-1.9568,-0.1079
2023-03-10T00:00:00Z,2023-03-10T02:00:00Z,Long,dir_donchian,0.55,13,1831.26,1832.253,trail,0.493,0.02692
2023-03-10T06:45:00Z,2023-03-10T09:00:00Z,Long,dir_donchian,0.55,13,1830.95,1834.7379,tp,3.2879,0.17957
2023-03-13T07:00:00Z,2023-03-13T07:30:00Z,Long,dir_donchian,0.55,13,1881.75,1877.0028,trail,-5.2472,-0.27884
2023-03-13T09:45:00Z,2023-03-13T10:45:00Z,Long,dir_donchian,0.55,13,1885.39,1886.7564,trail,0.8664,0.04596
2023-03-14T07:00:00Z,2023-03-14T07:15:00Z,Long,dir_donchian,0.55,13,1910.8,1907.3025,trail,-3.9975,-0.20921
2023-03-14T11:30:00Z,2023-03-14T13:00:00Z,Short,dir_donchian,0.55,13,1901.73,1905.9843,trail,-4.7543,-0.25
2023-03-15T06:00:00Z,2023-03-15T07:45:00Z,Short,dir_donchian,0.55,13,1900.62,1901.1542,trail,-1.0342,-0.05442
2023-03-15T07:45:00Z,2023-03-15T08:45:00Z,Short,dir_donchian,0.55,13,1900.31,1896.4641,tp,3.3459,0.17607
2023-03-16T07:30:00Z,2023-03-16T08:00:00Z,Long,dir_donchian,0.55,13,1916.84,1912.7448,trail,-4.5952,-0.23973
2023-03-16T11:45:00Z,2023-03-16T13:15:00Z,Long,dir_donchian,0.55,13,1922.56,1929.9378,tp,6.8778,0.35774
2023-03-17T06:00:00Z,2023-03-17T07:00:00Z,Long,dir_donchian,0.55,13,1930.94,1928.2485,trail,-3.1915,-0.16528
2023-03-17T07:00:00Z,2023-03-17T07:45:00Z,Long,dir_donchian,0.55,13,1928.66,1933.2379,tp,4.0779,0.21144
2023-03-20T06:30:00Z,2023-03-20T06:45:00Z,Long,dir_donchian,0.55,13,1977.06,1983.2823,tp,5.7223,0.28944
2023-03-21T07:00:00Z,2023-03-21T07:30:00Z,Short,dir_donchian,0.55,13,1981.48,1976.6709,tp,4.3091,0.21747
2023-03-21T07:30:00Z,2023-03-21T08:00:00Z,Short,dir_donchian,0.55,13,1972.99,1976.497,trail,-4.007,-0.20309
2023-03-22T07:00:00Z,2023-03-22T07:30:00Z,Short,dir_donchian,0.55,13,1940.12,1943.1355,trail,-3.5155,-0.1812
2023-03-22T07:30:00Z,2023-03-22T08:00:00Z,Long,dir_donchian,0.55,13,1942.29,1939.307,trail,-3.483,-0.17932
2023-03-23T07:00:00Z,2023-03-23T08:00:00Z,Long,dir_donchian,0.55,13,1979.77,1977.9133,trail,-2.3567,-0.11904
2023-03-23T08:00:00Z,2023-03-23T08:30:00Z,Long,dir_donchian,0.55,13,1977.37,1977.7951,trail,-0.0749,-0.00379
2023-03-24T07:00:00Z,2023-03-24T08:45:00Z,Short,dir_donchian,0.55,13,1990.16,1989.4977,trail,0.1623,0.00816
2023-03-24T12:45:00Z,2023-03-24T14:30:00Z,Long,dir_donchian,0.55,13,1995.71,1993.8135,trail,-2.3965,-0.12008
2023-03-27T06:00:00Z,2023-03-27T08:00:00Z,Short,dir_donchian,0.55,13,1974.04,1967.9982,tp,5.5418,0.28073
2023-03-27T08:00:00Z,2023-03-27T09:30:00Z,Short,dir_donchian,0.55,13,1968.59,1971.2335,trail,-3.1435,-0.15968
2023-03-28T06:00:00Z,2023-03-28T07:45:00Z,Short,dir_donchian,0.55,13,1959.34,1960.1411,trail,-1.3011,-0.06641
2023-03-28T07:45:00Z,2023-03-28T08:00:00Z,Short,dir_donchian,0.55,13,1959.44,1955.3702,tp,3.5698,0.18218
2023-03-29T05:30:00Z,2023-03-29T08:15:00Z,Short,dir_donchian,0.55,13,1966.35,1961.9609,tp,3.8891,0.19778
2023-03-29T08:15:00Z,2023-03-29T09:30:00Z,Short,dir_donchian,0.55,13,1961.89,1962.9219,trail,-1.5319,-0.07809
2023-03-30T06:00:00Z,2023-03-30T07:15:00Z,Short,dir_donchian,0.55,13,1959.18,1961.8741,trail,-3.1941,-0.16303
2023-03-30T07:15:00Z,2023-03-30T08:00:00Z,Long,dir_donchian,0.55,13,1962.35,1966.6644,tp,3.8144,0.19438
2023-03-31T05:30:00Z,2023-03-31T07:00:00Z,Long,dir_donchian,0.55,13,1980.87,1979.5815,trail,-1.7885,-0.09029
2023-03-31T07:00:00Z,2023-03-31T08:00:00Z,Short,dir_donchian,0.55,13,1979.5,1980.8995,trail,-1.8995,-0.09596
2023-04-03T06:45:00Z,2023-04-03T08:30:00Z,Short,dir_donchian,0.55,13,1952.47,1955.4876,trail,-3.5176,-0.18016
2023-04-03T08:30:00Z,2023-04-03T10:00:00Z,Long,dir_donchian,0.55,13,1956.34,1962.5127,tp,5.6727,0.28997
2023-04-04T06:00:00Z,2023-04-04T08:30:00Z,Short,dir_donchian,0.55,13,1978.72,1980.4874,trail,-2.2674,-0.11459
2023-04-04T08:30:00Z,2023-04-04T09:30:00Z,Long,dir_donchian,0.55,13,1981.64,1978.9168,trail,-3.2232,-0.16265
2023-04-05T03:00:00Z,2023-04-05T04:30:00Z,Short,dir_donchian,0.55,13,2021.01,2022.8825,trail,-2.3725,-0.11739
2023-04-05T05:30:00Z,2023-04-05T09:00:00Z,Long,dir_donchian,0.55,13,2022.44,2026.5298,tp,3.5898,0.1775
2023-04-06T04:30:00Z,2023-04-06T06:45:00Z,Short,dir_donchian,0.55,13,2009.86,2012.6173,trail,-3.2573,-0.16207
2023-04-06T06:45:00Z,2023-04-06T07:30:00Z,Short,dir_donchian,0.55,13,2013.52,2015.0653,trail,-2.0453,-0.10158
2023-04-10T06:15:00Z,2023-04-10T07:45:00Z,Short,dir_donchian,0.55,13,1991.47,1994.6849,trail,-3.7149,-0.18654
2023-04-10T07:45:00Z,2023-04-10T08:30:00Z,Short,dir_donchian,0.55,13,1994.45,1995.462,trail,-1.512,-0.07581
2023-04-11T06:00:00Z,2023-04-11T08:30:00Z,Long,dir_donchian,0.55,13,1997.96,1998.3772,trail,-0.0828,-0.00415
2023-04-11T08:30:00Z,2023-04-11T10:15:00Z,Long,dir_donchian,0.55,13,1999.87,2004.3358,tp,3.9658,0.1983
2023-04-12T03:30:00Z,2023-04-12T04:30:00Z,Long,dir_donchian,0.55,13,2012.87,2016.9657,tp,3.5957,0.17864
2023-04-12T06:15:00Z,2023-04-12T08:00:00Z,Long,dir_donchian,0.55,13,2018.7,2017.4825,trail,-1.7175,-0.08508
2023-04-13T06:00:00Z,2023-04-13T07:30:00Z,Long,dir_donchian,0.55,13,2018.67,2016.0219,trail,-3.1481,-0.15595
2023-04-13T07:30:00Z,2023-04-13T08:00:00Z,Short,dir_donchian,0.55,13,2016.03,2017.902,trail,-2.372,-0.11766
2023-04-14T02:45:00Z,2023-04-14T03:45:00Z,Long,dir_donchian,0.55,13,2041.81,2045.8721,tp,3.5621,0.17446
2023-04-14T06:00:00Z,2023-04-14T06:30:00Z,Long,dir_donchian,0.55,13,2046.34,2043.4856,trail,-3.3544,-0.16392
2023-04-17T06:00:00Z,2023-04-17T07:45:00Z,Long,dir_donchian,0.55,13,2005.58,2010.5326,tp,4.4526,0.22201
2023-04-17T07:45:00Z,2023-04-17T09:45:00Z,Long,dir_donchian,0.55,13,2011.24,2010.4009,trail,-1.3391,-0.06658
2023-04-18T06:00:00Z,2023-04-18T07:00:00Z,Long,dir_donchian,0.55,13,2000.02,1997.5663,trail,-2.9537,-0.14768
2023-04-18T07:00:00Z,2023-04-18T07:15:00Z,Short,dir_donchian,0.55,13,1996.51,1998.9191,trail,-2.9091,-0.14571
2023-04-19T06:00:00Z,2023-04-19T08:00:00Z,Short,dir_donchian,0.55,13,2003.16,1999.1962,tp,3.4638,0.17292
2023-04-19T08:00:00Z,2023-04-19T08:15:00Z,Short,dir_donchian,0.55,13,1994.25,1989.2386,tp,4.5114,0.22622
2023-04-20T00:00:00Z,2023-04-20T01:30:00Z,Long,dir_donchian,0.55,13,1994.78,1993.1242,trail,-2.1558,-0.10807
2023-04-20T02:45:00Z,2023-04-20T03:00:00Z,Long,dir_donchian,0.55,13,1995.53,1993.225,trail,-2.805,-0.14056
2023-04-21T06:00:00Z,2023-04-21T07:30:00Z,Short,dir_donchian,0.55,13,2001.74,1997.5331,tp,3.7069,0.18518
2023-04-21T07:30:00Z,2023-04-21T08:00:00Z,Short,dir_donchian,0.55,13,1994.79,1997.4191,trail,-3.1291,-0.15686
2023-04-24T01:30:00Z,2023-04-24T02:30:00Z,Long,dir_donchian,0.55,13,1984.59,1981.9095,trail,-3.1805,-0.16026
2023-04-24T02:30:00Z,2023-04-24T03:45:00Z,Long,dir_donchian,0.55,13,1981.96,1981.1649,trail,-1.2951,-0.06534
2023-04-25T02:30:00Z,2023-04-25T03:30:00Z,Long,dir_donchian,0.55,13,1998.24,1996.9491,trail,-1.7909,-0.08963
2023-04-25T06:15:00Z,2023-04-25T07:45:00Z,Short,dir_donchian,0.55,13,1991.94,1993.9177,trail,-2.4777,-0.12439
2023-04-26T06:00:00Z,2023-04-26T07:30:00Z,Short,dir_donchian,0.55,13,1994.48,1997.5923,trail,-3.6123,-0.18112
2023-04-26T07:30:00Z,2023-04-26T08:00:00Z,Long,dir_donchian,0.55,13,1997.48,1994.8232,trail,-3.1568,-0.15804
2023-04-27T06:00:00Z,2023-04-27T07:15:00Z,Long,dir_donchian,0.55,13,1998.77,1998.8787,trail,-0.3913,-0.01958
2023-04-27T07:15:00Z,2023-04-27T08:00:00Z,Long,dir_donchian,0.55,13,1999.5,1997.6474,trail,-2.3526,-0.11766
2023-04-28T06:45:00Z,2023-04-28T09:00:00Z,Short,dir_donchian,0.55,13,1987.28,1982.7144,tp,4.0656,0.20458
2023-04-28T12:00:00Z,2023-04-28T14:30:00Z,Short,dir_donchian,0.55,13,1983.95,1978.8118,tp,4.6382,0.23379
2023-05-01T02:15:00Z,2023-05-01T03:45:00Z,Short,dir_donchian,0.55,13,1986.02,1981.9726,tp,3.5474,0.17862
2023-05-01T03:45:00Z,2023-05-01T06:00:00Z,Short,dir_donchian,0.55,13,1981.87,1983.865,trail,-2.495,-0.12589
2023-05-02T05:30:00Z,2023-05-02T07:30:00Z,Short,dir_donchian,0.55,13,1982.03,1983.8009,trail,-2.2709,-0.11457
2023-05-02T08:30:00Z,2023-05-02T09:00:00Z,Long,dir_donchian,0.55,13,1983.7,1982.4203,trail,-1.7797,-0.08971
2023-05-03T01:15:00Z,2023-05-03T06:45:00Z,Long,dir_donchian,0.55,13,2015.76,2016.5253,trail,0.2653,0.01316
2023-05-03T06:45:00Z,2023-05-03T08:30:00Z,Short,dir_donchian,0.55,13,2015.86,2016.5003,trail,-1.1403,-0.05657
2023-05-04T06:30:00Z,2023-05-04T09:00:00Z,Short,dir_donchian,0.55,13,2044.81,2036.0442,tp,8.2658,0.40423
2023-05-04T12:00:00Z,2023-05-04T14:15:00Z,Long,dir_donchian,0.55,13,2039.34,2039.2049,trail,-0.6351,-0.03114
2023-05-05T06:00:00Z,2023-05-05T07:15:00Z,Long,dir_donchian,0.55,13,2049.67,2047.9708,trail,-2.1992,-0.10729
2023-05-05T07:15:00Z,2023-05-05T09:15:00Z,Short,dir_donchian,0.55,13,2047.72,2043.3856,tp,3.8344,0.18725
2023-05-08T05:15:00Z,2023-05-08T07:15:00Z,Long,dir_donchian,0.55,13,2021.24,2021.6573,trail,-0.0827,-0.00409
2023-05-08T07:15:00Z,2023-05-08T10:00:00Z,Long,dir_donchian,0.55,13,2022.4,2019.9082,trail,-2.9918,-0.14793
2023-05-09T06:00:00Z,2023-05-09T07:30:00Z,Long,dir_donchian,0.55,13,2025.09,2028.6008,tp,3.0108,0.14868
2023-05-09T07:30:00Z,2023-05-09T08:30:00Z,Long,dir_donchian,0.55,13,2026.51,2024.3174,trail,-2.6926,-0.13287
2023-05-10T03:00:00Z,2023-05-10T04:00:00Z,Short,dir_donchian,0.55,13,2035.69,2032.473,tp,2.717,0.13347
2023-05-10T06:00:00Z,2023-05-10T07:30:00Z,Short,dir_donchian,0.55,13,2031.45,2028.3644,tp,2.5856,0.12728
2023-05-11T05:30:00Z,2023-05-11T07:30:00Z,Short,dir_donchian,0.55,13,2032.06,2032.4421,trail,-0.8821,-0.04341
2023-05-11T07:30:00Z,2023-05-11T08:30:00Z,Short,dir_donchian,0.55,13,2032.54,2028.9719,tp,3.0681,0.15095
2023-05-12T03:00:00Z,2023-05-12T03:15:00Z,Long,dir_donchian,0.55,13,2015.45,2013.4004,trail,-2.5496,-0.1265
2023-05-12T03:15:00Z,2023-05-12T07:00:00Z,Short,dir_donchian,0.55,13,2011.41,2007.3684,tp,3.5416,0.17607
2023-05-15T03:30:00Z,2023-05-15T04:00:00Z,Long,dir_donchian,0.55,13,2017.67,2014.8894,trail,-3.2806,-0.16259
2023-05-15T05:30:00Z,2023-05-15T07:30:00Z,Long,dir_donchian,0.55,13,2014.41,2018.6604,tp,3.7504,0.18618
2023-05-16T05:30:00Z,2023-05-16T07:30:00Z,Long,dir_donchian,0.55,13,2016.73,2015.3534,trail,-1.8766,-0.09305
2023-05-16T07:30:00Z,2023-05-16T08:00:00Z,Short,dir_donchian,0.55,13,2014.22,2010.9705,tp,2.7495,0.13651
2023-05-17T03:30:00Z,2023-05-17T07:15:00Z,Long,dir_donchian,0.55,13,1990.56,1990.2796,trail,-0.7804,-0.0392
2023-05-17T07:15:00Z,2023-05-17T09:00:00Z,Short,dir_donchian,0.55,13,1989.08,1989.5513,trail,-0.9713,-0.04883
2023-05-18T00:00:00Z,2023-05-18T05:00:00Z,Long,dir_donchian,0.55,13,1983,1983.2358,trail,-0.2642,-0.01332
2023-05-18T05:30:00Z,2023-05-18T07:00:00Z,Short,dir_donchian,0.55,13,1982.24,1979.103,tp,2.637,0.13303
2023-05-19T00:00:00Z,2023-05-19T02:45:00Z,Long,dir_donchian,0.55,13,1958.11,1957.3694,trail,-1.2406,-0.06336
2023-05-19T03:15:00Z,2023-05-19T04:30:00Z,Short,dir_donchian,0.55,13,1957.01,1958.2824,trail,-1.7724,-0.09057
2023-05-22T06:00:00Z,2023-05-22T07:30:00Z,Short,dir_donchian,0.55,13,1978.28,1973.7531,tp,4.0269,0.20356
2023-05-22T07:30:00Z,2023-05-22T08:15:00Z,Short,dir_donchian,0.55,13,1973.13,1975.3203,trail,-2.6903,-0.13635
2023-05-23T02:45:00Z,2023-05-23T03:30:00Z,Short,dir_donchian,0.55,13,1967.26,1963.7121,tp,3.0479,0.15493
2023-05-23T03:30:00Z,2023-05-23T04:45:00Z,Short,dir_donchian,0.55,13,1962.07,1963.078,trail,-1.508,-0.07686
2023-05-24T00:15:00Z,2023-05-24T03:00:00Z,Long,dir_donchian,0.55,13,1975.89,1974.4028,trail,-1.9872,-0.10057
2023-05-24T05:45:00Z,2023-05-24T07:45:00Z,Long,dir_donchian,0.55,13,1976.43,1980.287,tp,3.357,0.16985
2023-05-25T06:00:00Z,2023-05-25T08:30:00Z,Short,dir_donchian,0.55,13,1956.78,1958.1789,trail,-1.8989,-0.09704
2023-05-25T08:30:00Z,2023-05-25T10:15:00Z,Long,dir_donchian,0.55,13,1958.46,1962.5518,tp,3.5918,0.1834
2023-05-26T05:45:00Z,2023-05-26T07:45:00Z,Long,dir_donchian,0.55,13,1948.38,1948.4047,trail,-0.4753,-0.0244
2023-05-26T07:45:00Z,2023-05-26T09:30:00Z,Long,dir_donchian,0.55,13,1948.62,1953.0646,tp,3.9446,0.20243
2023-05-29T02:00:00Z,2023-05-29T03:00:00Z,Short,dir_donchian,0.55,13,1941.67,1943.4211,trail,-2.2511,-0.11594
2023-05-29T04:45:00Z,2023-05-29T09:00:00Z,Long,dir_donchian,0.55,13,1945.01,1945.9473,trail,0.4373,0.02248
2023-05-30T05:45:00Z,2023-05-30T06:30:00Z,Short,dir_donchian,0.55,13,1939.41,1940.8091,trail,-1.8991,-0.09792
2023-05-30T06:30:00Z,2023-05-30T07:15:00Z,Short,dir_donchian,0.55,13,1939.38,1935.416,tp,3.464,0.17862
2023-05-31T06:00:00Z,2023-05-31T07:45:00Z,Long,dir_donchian,0.55,13,1959.02,1962.8881,tp,3.3681,0.17193
2023-05-31T07:45:00Z,2023-05-31T08:15:00Z,Long,dir_donchian,0.55,13,1964.36,1961.7282,trail,-3.1318,-0.15943
2023-03-01T03:45:00Z,2023-03-01T05:00:00Z,Long,dir_sess_mom,0.55,13,1827.7,1831.4361,tp,3.2361,0.17706
2023-03-01T06:15:00Z,2023-03-01T07:45:00Z,Long,dir_sess_mom,0.55,13,1832.41,1835.8988,tp,2.9888,0.16311
2023-03-02T06:00:00Z,2023-03-02T08:15:00Z,Short,dir_sess_mom,0.55,13,1834.01,1830.5167,tp,2.9933,0.16321
2023-03-02T08:15:00Z,2023-03-02T09:00:00Z,Long,dir_sess_mom,0.55,13,1832.94,1830.6086,trail,-2.8314,-0.15447
2023-03-03T00:00:00Z,2023-03-03T01:00:00Z,Short,dir_sess_mom,0.55,13,1836.6,1839.0292,trail,-2.9292,-0.15949
2023-03-03T07:00:00Z,2023-03-03T07:30:00Z,Short,dir_sess_mom,0.55,13,1840.56,1842.554,trail,-2.494,-0.1355
2023-03-06T00:45:00Z,2023-03-06T03:45:00Z,Short,dir_sess_mom,0.55,13,1852.22,1853.8966,trail,-2.1766,-0.11751
2023-03-06T04:15:00Z,2023-03-06T07:45:00Z,Long,dir_sess_mom,0.55,13,1854.83,1853.0769,trail,-2.2531,-0.12147
2023-03-07T06:00:00Z,2023-03-07T06:45:00Z,Long,dir_sess_mom,0.55,13,1847.83,1847.0192,trail,-1.3108,-0.07094
2023-03-07T06:45:00Z,2023-03-07T08:00:00Z,Long,dir_sess_mom,0.55,13,1847.36,1846.1364,trail,-1.7236,-0.0933
2023-03-08T07:00:00Z,2023-03-08T07:45:00Z,Short,dir_sess_mom,0.55,13,1812.85,1813.5147,trail,-1.1647,-0.06425
2023-03-08T07:45:00Z,2023-03-08T11:00:00Z,Long,dir_sess_mom,0.55,13,1813.84,1812.8994,trail,-1.4406,-0.07943
2023-03-09T07:00:00Z,2023-03-09T08:15:00Z,Short,dir_sess_mom,0.55,13,1814.98,1814.9668,trail,-0.4868,-0.02682
2023-03-09T09:00:00Z,2023-03-09T09:30:00Z,Short,dir_sess_mom,0.55,13,1814.12,1815.9943,trail,-2.3743,-0.13088
2023-03-10T00:00:00Z,2023-03-10T01:15:00Z,Short,dir_sess_mom,0.55,13,1831.26,1833.6171,trail,-2.8571,-0.15602
2023-03-10T06:45:00Z,2023-03-10T08:00:00Z,Short,dir_sess_mom,0.55,13,1830.95,1832.5604,trail,-2.1104,-0.11526
2023-03-13T07:00:00Z,2023-03-13T07:45:00Z,Short,dir_sess_mom,0.55,13,1881.75,1873.8381,tp,7.4119,0.39388
2023-03-13T09:45:00Z,2023-03-13T10:45:00Z,Long,dir_sess_mom,0.55,13,1885.39,1886.7564,trail,0.8664,0.04596
2023-03-14T07:00:00Z,2023-03-14T08:00:00Z,Short,dir_sess_mom,0.55,13,1910.8,1912.1238,trail,-1.8238,-0.09545
2023-03-14T11:30:00Z,2023-03-14T13:00:00Z,Short,dir_sess_mom,0.55,13,1901.73,1905.9843,trail,-4.7543,-0.25
2023-03-15T06:00:00Z,2023-03-15T07:45:00Z,Short,dir_sess_mom,0.55,13,1900.62,1901.1542,trail,-1.0342,-0.05442
2023-03-15T07:45:00Z,2023-03-15T08:30:00Z,Long,dir_sess_mom,0.55,13,1900.31,1898.0025,trail,-2.8075,-0.14774
