symbol,date,entry_price,return_90d,return_180d,sp500_90d,sp500_180d,msci_90d,msci_180d,rsi,adx
KRX.IR,2017-02-21,29.1700000762939,0.045594786432206,0.217003767814535,0.0229646276921857,0.0954392153414179,0.0401555210629605,0.118911925752153,64.5653187776697,26.1387032582515
KRX.IR,2017-10-26,35.75,-0.0517482090663243,0.161958067567198,0.0697430382636379,0.0973090751395151,0.045571688868717,0.0481490227385629,56.4718584957861,42.0765738429614
KRX.IR,2018-01-19,38,0.0421052230031867,0.081052679764597,-0.0307049203157088,0.0267836238919175,-0.0357568861092362,-0.0192870165959376,58.7553504532704,40.8044792902954
KRX.IR,2018-06-12,40.0999984741211,-0.0229425986023177,-0.0174562836628021,-0.00648404748234287,0.00604260837860004,-0.0450987303691789,-0.0288896535014958,61.6919233251706,28.4046324902506
KRX.IR,2020-01-09,55.5,-0.0954954817488387,0.309009036502323,-0.107417477940153,0.00725562955993031,-0.131911044190885,-0.0188301013859762,64.4982322821935,40.5994634347676
KRX.IR,2021-05-21,77.4599990844727,0.219209960723293,0.113348810780671,0.0489910883317172,0.0789271690329015,0.0268964110942381,0.0312449447888772,60.6762962005488,23.2850660864201
KRX.IR,2021-11-18,100.800003051758,-0.0871032355443792,-0.360119066991683,-0.0217002816220784,-0.123725129212577,-0.0443401005050343,-0.155630629772852,56.6466448215716,25.6084431949269
ORNAV.HE,2016-12-05,39.5200004577637,0.261892670906785,0.021761148795296,0.0654508082173153,0.108553996836496,0.0700979956600779,0.125293247938579,57.2343864559789,21.1163163859511
ORNAV.HE,2017-03-01,46.9700012207031,0.178411689070263,-0.290611053249501,0.0131345979132353,0.0763410738209625,0.0320924255588042,0.0988446315457927,61.406267884652,31.3736927198897
ORNAV.HE,2019-01-14,32,-0.0640624761581421,0.0625,0.0927859308394459,0.13848001738642,0.083711790752878,0.114766151147977,56.4001330252163,23.4722494255408
ORNAV.HE,2019-03-26,34.2999992370606,-0.0889212625335885,0.16763848769382,0.040302182562438,0.111429668310521,0.0191111889129705,0.0936333682090042,60.3991417516542,28.0446092673529
ORNAV.HE,2019-04-01,33.7999992370606,-0.0325443342884749,0.168639079633162,0.0247280954290741,0.113093313101743,0.00556668895233599,0.091739010151036,54.8210403925227,22.2999545524921
ORNAV.HE,2019-12-03,39.9500007629395,0.052565667935336,-0.0100125536480584,-0.0798978069569976,0.0945008609879897,-0.117351753468019,0.0513544190081644,59.6721176815932,42.8870166129231
ORNAV.HE,2019-12-09,39.7000007629395,0.129722861768538,-0.0226700631884892,-0.0997461870446244,0.109303059924521,-0.135297119771479,0.0629456985828488,56.2886106148157,41.4632858369654
ORNAV.HE,2020-01-28,43.1500015258789,-0.0162224968293369,-0.0648899873173476,-0.0251233300488044,0.0719391565052563,-0.0355631543756375,0.0434212922207925,60.0470195478969,35.2162597641668
ORNAV.HE,2020-05-29,47.4000015258789,-0.162447268250308,-0.209915621152608,0.104016971338211,0.2917836922653,0.102205122209109,0.307166499975186,61.0105678048693,36.0524409751716
ORNAV.HE,2022-02-25,42.3499984741211,0.0153483246587625,0.154663595932839,-0.109935752201923,-0.089338939123449,-0.128272668034858,-0.0978608098314932,64.8824519317912,28.7603039004851
ORNAV.HE,2022-12-12,51.0999984741211,-0.0949119103511776,-0.265166333496522,0.0367066222079035,0.129580833282452,0.0512594649277328,0.107098783993861,64.8042821923563,33.3144105863992
