symbol,date,entry_price,return_90d,return_180d,sp500_fwd_90d,sp500_fwd_180d,msci_fwd_90d,msci_fwd_180d,past_return_30d,past_return_90d,sp500_past_30d,sp500_past_90d,rel_strength_30d,rel_strength_90d,rsi,adx,di_plus,di_minus,macd,macd_signal,macd_hist,bb_pct,atr_pct,stoch_k,stoch_d,cci,volume_ratio,pct_from_ma20,pct_from_ma50,pct_from_ma200,pct_from_52w_high,pct_from_52w_low
PRY.MI,2020-11-09,26.1399993896484,-0.021805650655445,0.151109443579546,0.109869057285065,0.244655654793339,0.119537405116229,0.229690054484828,0.049799188358034,0.228383390328219,0.0593447596814546,0.134341420290174,-0.00954557132342062,0.0940419700380452,63.0744057620826,22.7030485064766,33.0504492520085,24.5043861148389,-0.236267768169718,-0.668391251820874,0.432123483651156,0.823398417085326,3.16607693161857,93.7823872600928,70.4828283241876,77.5832652703987,1.84507552872326,5.56497739985951,5.96122939943007,24.5218455220991,-2.71678982800429,99.6181661444095
PRY.MI,2022-09-16,31.8799991607666,0.165934728589607,0.122647486125803,0.048304649937347,0.105986324751846,0.0811961528526313,0.129339884681079,-0.0166563552954167,0.142242899858797,-0.0671035388789573,-0.0295421754637338,0.0504471835835406,0.171785075322531,53.1939800125858,21.3362436007935,25.226397929319,18.6119221910073,1.20371782136604,1.35402943953949,-0.150311618173458,0.594643790854016,2.93926995994082,55.5214196281258,56.8506730322924,24.4229656097074,2.4091675108362,0.777641909016252,4.76021217270157,5.95233877938906,-10.3234884811699,26.20743813104
PRY.MI,2023-02-06,37.75,-0.0198675496688742,-0.0855629017810948,0.0765637641795966,0.033227301599669,0.0630860503321486,0.00852514896831466,0.0724431585736024,0.274476668818927,0.059982915871684,0.127160174840856,0.0124602427019184,0.147316493978071,63.3003739594516,27.8611023974566,21.89948994574,15.9730580790927,1.93902806259929,1.91070465548525,0.0283234071140419,0.755808624514133,2.0415324942483,80.7106176320233,81.7702577308912,61.5902386801897,1.15457364517649,2.83161506128376,6.30927931465807,19.5727056109446,-0.996593384396718,49.4457626997062
PRY.MI,2023-03-03,37.9500007629395,-0.00579713349882116,-0.075098873030895,0.114790282579607,0.115774052903815,0.0921132452316611,0.0862647862585066,0.026230428142522,0.140324583982489,0.0376495097901086,0.0780467370803078,-0.0114190816475867,0.0622778469021813,59.6381526110787,26.1671867096898,23.804569976476,19.9517624414457,0.137221954691302,0.199618287057521,-0.0623963323662183,0.895226990396712,2.12454948700142,86.2903138973446,48.1182105169788,115.766299632147,1.60839833251137,2.6410831976,4.24507005291466,17.4562617328444,-0.887960680225562,50.2375313502495
PRY.MI,2023-03-08,38.5099983215332,-0.0418072413873374,-0.071669655721328,0.141024188147308,0.141435043008578,0.11583077717011,0.109725265273678,0.0329935510330381,0.158543813987842,-0.00620867616211504,0.0421369780176567,0.0392022271951531,0.116406835970186,63.0935462716967,24.4820158611317,26.3668537137293,16.8032257312042,0.770185858255457,0.38385453952457,0.386331318730886,0.993409844229964,2.14414361677116,90.300965795282,77.8355384236646,137.189422993373,1.28451938120538,3.86072343104788,5.2761025739016,18.7630821404009,-0.747425054715836,52.4544654496937
AM.PA,2017-06-16,132.205001831055,0.0058243202737891,0.0793842515171937,0.0558863966160762,0.121229774852597,0.0514235964578562,0.091065265871935,0.0251231387211084,0.233831077446364,0.0182588479928529,0.0610837037724744,0.00686429072825549,0.172747373673889,54.6254164599852,39.4878266714209,25.0404765078616,18.3333366296391,0.528397480666198,1.04790631351455,-0.519508832848355,0.4427298952952,1.56935365317777,46.0856747460997,27.259664699169,-57.1215111764914,3.24436549188178,-0.286794722251609,3.29621393342071,18.9651876399335,-6.55899829611897,56.2522170870664
AM.PA,2018-01-09,136.5,0.229304051661229,0.175091530377175,-0.0139280365993084,0.0562208743696583,-0.0103971065516083,0.0184713870291016,0.038220145755521,0.0636639760957928,0.0572044949149642,0.119507298071812,-0.0189843491594432,-0.055843321976019,64.8769437737716,20.184560254333,33.4755080544015,18.6563514042455,0.314372976293376,-0.0913273148258694,0.405700291119245,0.882223089268302,1.59078489792999,86.7346668680411,95.5782222893472,115.549386730358,1.30703929625138,3.04414385253974,3.51919751958965,5.69811606502008,-3.52334211318994,31.25
AM.PA,2021-06-10,103.599998474121,-0.100868697897255,0.128378409726329,0.0583319828133227,0.0343155328460864,0.0405298265873987,-0.0063452017777554,0.158836652191014,0.151111094156901,0.013386944297598,0.123300825975041,0.145449707893416,0.0278102681818598,64.5362667456057,27.912643059401,33.7778961136561,18.3765023042924,1.91796173795888,1.86830475141699,0.0496569865418992,0.819403875305244,1.99051598883799,79.3938839074337,69.6629853123506,84.9066413439224,1.35380187095227,3.57151693911321,7.03253240909166,17.2104795468984,-1.61443924821267,52.8023507536334
AM.PA,2025-02-10,217.399993896484,0.396504207116379,0.305427763388535,-0.0162533707757096,0.135903462867117,0.00828804835095971,0.154379068806119,0.12817850202082,0.155154077692534,0.00437081578483172,0.0527481157362345,0.123807686235988,0.102405961956299,63.2371715565908,32.9257160006518,26.3772262597788,16.579409971639,2.09340839979781,2.19329409442799,-0.09988569463018,0.825890505740998,2.00877366074282,82.6086331555722,56.2179011714339,89.0346622983103,1.52122244365608,3.10647052873817,8.28634298585076,13.4392030096454,-1.09190587895865,35.1149795793961
KOG.OL,2019-12-02,28.1000003814697,-0.0747331086463099,-0.0633452193053816,-0.113119758088417,0.0838120957673313,-0.143837770271198,0.0432656886811923,0.111550617809671,0.241166128048472,0.0427533882871853,0.0366885171070026,0.0687972295224859,0.20447761094147,63.4436516344718,29.0806496140349,24.3420039889631,15.2273715056568,1.19154894804689,1.54626906438213,-0.354720116335231,0.856939380550108,1.79033338496542,92.9577199931765,64.2467589779247,95.1507727327552,2.73823271352375,1.34526069076323,6.12103236087596,13.2251868291595,-2.49826273760786,38.4236524017654
KOG.OL,2020-02-04,29.9400005340576,-0.0487642273139072,-0.0300601069631411,-0.0777173700994504,0.0441322376093041,-0.0847915526027327,0.0183981231735626,0.0692857333592006,0.187153106630094,0.0287704593640007,0.104768367944193,0.0405152739952,0.0823847386859013,62.1998957715045,21.5598807402285,28.9009318527502,19.0087972921112,0.36331454867764,0.54944703448,-0.18613248580236,0.871054661400595,1.84479371337811,100,52.1665221805801,76.1807261917627,2.18636737006273,2.47458784537996,5.02904786434863,18.2861565979465,0,47.4876929029528
KOG.OL,2020-11-05,30.8799991607666,0.190414485769715,0.652849815500457,0.115372677405762,0.253816468589214,0.132684567685772,0.241279715161426,0.0981507197425975,0.140324935294184,0.0812729220930645,0.13229727120415,0.016877797649533,0.00802766409003397,58.2393333484116,23.5097262460978,33.3344571151136,22.4234744918172,1.88252849670567,1.64201931799639,0.24050917870928,0.833191963483522,3.36851177292983,75,63.2716300120152,99.294021201672,2.56346933272261,3.9450631713897,9.33295278923286,9.59603892722673,-11.4171009176721,39.9818672182703
KOG.OL,2020-12-22,34.2000007629395,0.221052555261522,0.411695839247322,0.129472872870368,0.209185158170715,0.110649766869672,0.183122678044104,0.126482215921913,0.240928934167888,0.0385185212690114,0.0932178730172012,0.0879636946529014,0.147711061150687,59.5039571265624,28.6541437403233,27.4771426066841,15.993084311543,1.36394702817058,1.66026933589184,-0.296322307721265,0.930083108990715,2.23927626822972,77.7777777777778,59.2591709559977,117.274194813545,1.55426929571066,1.51983211164806,6.72825187757208,20.0665661339481,-1.89328696459094,55.0317388526667
KOG.OL,2021-01-05,34.7200012207031,0.216589867320615,0.355990788473286,0.119937421140175,0.179448653831956,0.103653692626345,0.149524402295696,0.0211765064912684,0.32115678514219,0.0404788519658054,0.0713277915636586,-0.0193023454745371,0.249828993578531,58.8039895470417,30.3672295019326,24.9931949393703,14.6630860389806,1.64788801857898,1.67123344957557,-0.0233454309965915,0.79107600164136,2.17160111900788,66.6667224371244,68.5965294601977,83.9827213949711,1.25800100265063,2.04561908857302,6.24235429258289,20.8749553010504,-2.14204715709898,57.3889486004116
KOG.OL,2023-06-16,96.4000015258789,-0.0302904369577362,0.401452323289098,-0.0505307368971214,0.157649565267461,-0.0605036947225694,0.137018314291153,0.00626303188943463,0.227712756587228,0.0857796119294078,0.0589793092579251,-0.0795165800399732,0.168733447329302,63.0439813910586,20.0358519944865,30.9202579041773,20.0102511986771,0.718197223564987,0.201107032387427,0.51709019117756,0.966148017353706,1.93294547442926,98.461600158848,80.7835195043107,122.798134032468,1.61045944811061,4.57573144425526,4.74162460534218,19.2957115817485,-0.823040583827661,58.8661849720794
VWS.CO,2018-12-21,100.199996948242,0.166866284729926,0.109381307861002,0.218908951236534,0.241788028783421,0.203998971447498,0.20334560730013,0.0340556797770737,0.220462835694527,-0.141181705950349,-0.149065426827444,0.175237385727423,0.369528262521971,54.8574036882412,28.1540361454227,28.9997650681688,24.5454458738124,2.4231172615639,2.98385763378171,-0.56074037221781,0.509095043384073,2.56022408390868,37.1196329224603,35.9702200866111,-16.1735736781544,1.98263301229832,0.0928979597952362,8.05004934423479,16.5848288064967,-5.82707188789724,32.8207763859325
VWS.CO,2019-01-09,102.279998779297,0.0965976241760806,0.0398905150542546,0.0987520206845564,0.151901832981425,0.0885595714231512,0.126653650717643,0.0929685486002532,0.13745552560098,-0.018081295999635,-0.112929154614798,0.111049844599888,0.250384680215778,59.154079190852,26.0124690911484,41.1326677033305,13.4511296918296,1.14069956757705,1.54081710536851,-0.400117537791459,0.700181696615279,2.97995187872936,39.0599525543316,27.78507741015,130.373801552209,1.75287642251558,1.85323464309495,7.25581065487759,18.3082873410714,-6.84881972991944,35.5779367302342
VWS.CO,2019-01-29,107.279998779297,0.0607755811581831,-0.0175242102424481,0.088386396928267,0.13472724683357,0.0822936727462031,0.112164088359664,0.0867098607450036,0.282946606739761,-0.00397656285404692,-0.0910061437179085,0.0906864235990505,0.373952750457669,64.4162629041539,34.7589735950932,37.7474232038501,15.161032086654,1.53521817112228,1.35822162213794,0.176996548984334,1.12448867640097,2.51905951176874,94.8597830969647,55.3940189688581,128.496205849379,1.73593276659691,5.24456919645457,7.64426726881829,22.5428311023418,-2.29508579455417,42.2057201848854
VWS.CO,2019-02-11,107.680000305176,0.0664932764898097,0.0156017858508033,0.090183732529706,0.121639924388304,0.0774406519831517,0.110848772177234,0.102149474602549,0.274923057925677,0.0887846754365795,-0.0734427843244926,0.0133647991659696,0.34836584225017,58.4367077462238,32.6609752583948,35.0710979723753,22.6517733305277,1.25310964683334,1.52898891619518,-0.275879269361838,0.803380594410624,2.63158797671189,70.1887123811416,31.862798365718,51.4338854323148,1.30739438526844,2.91896859797483,5.64402888991336,21.5367724479959,-2.85095284835786,42.7359448838965
ALFA.ST,2017-01-24,155.899993896484,0.107761409297506,0.289929531601159,0.0697346990368627,0.118667328681455,0.0900133458532615,0.132090524241005,0.073691440586299,0.146323484532973,0.0150833757771678,0.0725854854525371,0.0586080648091312,0.0737379990804363,60.8983693473867,40.078941247908,22.9148248506037,15.2678894058619,1.51448373433907,1.86735462284678,-0.352870888507716,0.747585570841234,1.58065208103344,63.157767932433,53.7008538935265,34.2136479075075,1.25220009629121,0.948615307747423,6.16853042241558,15.13904463949,-1.32911778703521,28.5243116028307
ALFA.ST,2018-02-01,212,0.0533019011875369,0.0839622785460274,-0.012448664787007,-0.0188519945357791,-0.0213660922268431,-0.0655012389636405,0.0832907680426217,0.0888546652435579,0.0490008299380292,0.12779052741545,0.0342899381045925,-0.0389358621718924,64.4228654689643,21.0940739542695,26.0227345850512,18.1573636322485,0.988901312358248,0.974187348572695,0.0147139637855531,0.993010372948332,1.68294560141404,89.5999755859375,66.5669973047977,135.393632311172,1.80751773753267,2.90637627802842,5.45847036845752,11.0888409158791,-2.07852193995381,32.1695810891465
ALFA.ST,2018-06-08,224.100006103516,-0.0133868804921596,-0.0700580623803247,0.0111153504109275,0.0048037816701832,-0.0267432669474538,-0.0308321469929486,0.0403900299607819,0.116035870008189,0.0420294758612078,-0.0153767864552522,-0.00163944590042589,0.131412656463442,54.5294968720083,21.9080117767483,25.2466077006134,19.93509940178,0.604574816224868,1.04412718563507,-0.4395523694102,0.385260762465751,1.70329282878213,34.8387687436996,31.6957247178199,-59.4779398022126,1.17272066403632,-0.761665413384374,3.79901938126447,10.3410953791648,-4.5570684877221,32.0565763898424
ALFA.ST,2019-12-04,233.199996948242,-0.25428818107969,-0.0523155965175674,-0.105822453806374,0.0913658301480055,-0.143153942172107,0.0449822782627015,0.119001937514818,0.28378752977627,0.0389754371382647,0.030384293770764,0.080026500376553,0.253403236005506,57.9587132677821,40.9437845186821,23.6673345851316,15.9026226887538,1.70567030343638,2.30990406791932,-0.604233764482944,0.484264631075526,1.97410691664014,47.656223922943,34.6354179084314,-23.127793844262,1.303372984313,-0.0749888972082776,7.27955044402286,14.7609538386343,-2.79282914493662,41.2905135634038
ALFA.ST,2019-12-12,235,-0.231063842773438,-0.126808523624501,-0.117014934665222,0.104697066208842,-0.151611250074928,0.0532992233705643,0.0533392809095797,0.374269005847953,0.0399767780460385,0.0995221849364565,0.0133625028635413,0.274746820911497,59.9699250806933,29.5030701252147,19.8704376149927,16.1144320315124,1.10046346076673,1.50161965930275,-0.401156198536017,0.72253958100642,1.85742939355038,57.7586399672725,47.6383078316392,41.394287133676,1.21015923964516,0.936344814785535,5.63079512547834,15.1543063750046,-2.04251522348879,42.3810940047706
ALFA.ST,2021-02-03,233.100006103516,0.282711249124633,0.445302381274383,0.11095590773704,0.184331252642084,0.10379088158701,0.154858425032339,0.0210249802347554,0.169007087455209,0.032555045850124,0.179751621912805,-0.0115300656153685,-0.0107445344575958,56.4968298871686,28.5117734138472,28.2272340166041,20.5291747720492,0.111100368511097,0.724383493925733,-0.613283125414636,0.560279444171554,2.5876063992996,70.0422288651258,40.4172958924714,-37.2473397504145,2.37463710431671,0.580357085687884,3.33729642541267,12.8664647286479,-10.5182318220669,59.7669745407251
ALFA.ST,2021-02-04,236.199996948242,0.257832387561877,0.436071196399546,0.0968168974314139,0.175125343290635,0.0920950640355022,0.146004266924271,0.0563505836350174,0.189924417875276,0.0478549121761879,0.173802330810751,0.00849567145882957,0.0161220870645249,59.7238828995492,28.310957006375,31.5890194067354,18.6718127828811,0.37210509590655,0.653927814321896,-0.281822718415347,0.687674192782753,2.60711950157194,80.7377126068897,61.5502934783405,71.0952280016479,1.82550468892432,1.83229046137569,4.42086528156914,14.1952349836508,-9.32821614270933,61.8917113292173
ALFA.ST,2021-04-13,275.299987792969,0.272430088360198,0.309117362429789,0.0637943328299915,0.155679407722917,0.0459751736987114,0.103241058003849,0.0535782650364774,0.238416482292495,0.0614507514928649,0.130824966611438,-0.00787248645638744,0.107591515681056,60.6225825715835,24.4577195779491,25.4131652923788,14.1174449295263,0.839537840341054,0.955028044235641,-0.115490203894587,0.878425827479559,1.90498861174254,86.4515735257057,77.4995224518374,113.241701472462,1.2029413396477,1.71620350139024,5.02902909581308,22.8367974973714,-1.88881617792683,69.8334222252679
ALFA.ST,2023-05-04,380.100006103516,-0.0220994311012895,-0.0236779790988716,0.100024124187687,0.197817437309123,0.0616420468164727,0.14340523116662,0.097920256213659,0.267422520304264,0.0315598038401623,0.0624818725553698,0.0663604523734968,0.204940647748894,60.554255353899,24.4806664827779,28.474512050156,10.5677765712781,1.52558648884376,1.59309375478299,-0.06750726593923,0.862643225715004,2.29379697250249,45.7142663380456,37.6719318369709,115.905909259865,1.25789771339501,2.18428821923936,6.08961786497018,20.914639602905,-4.30513735598846,61.8824536470423
ALFA.ST,2023-05-26,394.399993896484,-0.0720080992291758,-0.0638944778890316,0.0125408086279407,0.189080808223889,-0.00858982884859072,0.145692608516061,0.0662341184219005,0.205010719847503,0.0163885829490056,0.0703995765510022,0.0498455354728949,0.134611143296501,61.6206015533127,32.3424538594657,30.0716737938648,16.4440985622244,1.58134093769382,1.62639392865135,-0.0450529909575339,0.869201458510952,1.9089829126661,72.8571210588728,53.2143002464658,107.933350515376,1.54397444358984,2.73240908074376,6.55369897653053,22.7694707111958,-1.89054878196906,63.6514497495786
