datetime,open,close,high,low,volume,ema_fast,ema_slow,ema_velocity,ema_acceleration,is_local_min_candidate,is_local_max_candidate,extrema_confirmed,extrema_type,confirmation_bar,atr,primary_signal,signal_bar,meta_label,exit_reason,bars_held,realized_pnl,profit_target,stop_loss
2025-02-25T06:45:00Z,2938.62,2937.95,2939.87,2936.84,2344,2938.43103094028,2939.64911410697,-0.24051547013778,-0.244742264931119,FALSE,FALSE,FALSE,,,2.83919478528897,-1,3511,1,profit_target,4,0.00144957952924101,2933.69120782207,2940.78919478529
2025-02-25T08:00:00Z,2935.81,2939,2940.4,2934.73,2665,2937.20515633782,2937.80639212984,0.897421831093197,1.13628908445389,FALSE,TRUE,TRUE,max,3517,3.00628862876528,1,3516,0,stop_loss,2,-0.00102289507613648,2943.50943294315,2935.99371137124
2025-02-25T08:15:00Z,2938.97,2937.65,2939.13,2936.08,2049,2937.35343755854,2937.77795719714,0.148281220728677,-0.74914061036452,FALSE,FALSE,FALSE,,,3.01065976588877,-1,3517,1,profit_target,2,0.00153727967893829,2933.13401035117,2940.66065976589
2025-02-25T09:15:00Z,2933.14,2934.67,2934.83,2931.85,2647,2934.33561729552,2935.38799652827,0.167191352242753,0.661404323878742,FALSE,FALSE,FALSE,,,3.36193387239961,1,3521,1,profit_target,1,0.00171838769217642,2939.7129008086,2931.3080661276
2025-02-25T10:15:00Z,2940.4,2939.24,2940.95,2939.2,1996,2939.0003688485,2938.1031695391,0.119815575751545,-0.614907787875836,FALSE,FALSE,FALSE,,,3.60332481368138,-1,3525,1,max_holding_positive,10,0.00022454784229932,2933.83501277948,2942.84332481368
2025-02-25T11:15:00Z,2939.36,2939.19,2940.72,2938.43,2121,2939.40661606884,2938.95943414699,-0.108308034419224,-0.000845982789996924,FALSE,FALSE,FALSE,,,3.29858841025633,1,3529,0,stop_loss,8,-0.00112227804607948,2944.13788261539,2935.89141158974
2025-02-25T12:15:00Z,2938.86,2939.92,2940.18,2938.22,1484,2939.2499488531,2939.06426387804,0.335025573448092,0.36748721327649,FALSE,FALSE,FALSE,,,3.03453785596918,1,3533,0,stop_loss,4,-0.00103218381995739,2944.47180678395,2936.88546214403
2025-02-25T13:30:00Z,2934.32,2925.8,2934.61,2923.97,4976,2933.78723606296,2936.08549911354,-3.99361803147986,-2.26819098425949,TRUE,FALSE,TRUE,min,3539,3.98794365857129,-1,3538,0,stop_loss,1,-0.00136302674775142,2919.81808451214,2929.78794365857
2025-02-25T13:45:00Z,2925.75,2928.52,2930.41,2923.98,4203,2932.03149070864,2934.70995382017,-1.75574535431997,2.23787267715989,FALSE,FALSE,FALSE,,,4.23214929271414,1,3539,1,profit_target,3,0.00216772429045096,2934.86822393907,2924.28785070729
2025-02-25T15:45:00Z,2938.67,2932.41,2939.85,2932.01,4639,2936.285037589,2936.02701308671,-1.93751879449883,-2.1662406027508,FALSE,FALSE,FALSE,,,4.9691386153381,-1,3547,1,profit_target,2,0.00254183689286532,2924.95629207699,2937.37913861534
2025-02-25T17:15:00Z,2897.49,2894.98,2901.27,2893.98,4996,2904.11736955514,2913.32093201522,-4.56868477756916,1.01934238878448,FALSE,FALSE,FALSE,,,7.98380069487389,1,3553,1,profit_target,6,0.00413671287618944,2906.95570104231,2886.99619930513
2025-02-25T19:15:00Z,2906.83,2905.88,2908.26,2905.38,3150,2904.69682161349,2905.31436069504,0.591589193254549,-0.775794596627293,FALSE,FALSE,FALSE,,,6.32714381961847,-1,3561,0,stop_loss,5,-0.00217735894793261,2896.38928427057,2912.20714381962
2025-02-25T21:00:00Z,2912.02,2911.27,2912.75,2910.83,2160,2910.51100281963,2909.18331123687,0.379498590185904,-0.559749295092843,FALSE,FALSE,FALSE,,,4.62154857477764,-1,3568,0,stop_loss,4,-0.00158746820967397,2904.33767713783,2915.89154857478
2025-02-25T22:15:00Z,2916.7,2915.93,2917.22,2915.91,1138,2914.3699674495,2912.58596807984,0.780016275250546,-0.770008137626064,FALSE,FALSE,FALSE,,,3.71542101792044,-1,3573,0,stop_loss,7,-0.00127418045629373,2910.35686847312,2919.64542101792
2025-02-26T00:15:00Z,2914.8,2914.34,2915.19,2913.55,926,2914.52493184188,2913.68330964906,-0.0924659209381389,-0.188767039531285,FALSE,FALSE,FALSE,,,3.37530072985762,1,3577,1,profit_target,3,0.00173725477973967,2919.40295109479,2910.96469927014
2025-02-26T01:30:00Z,2923.52,2924.85,2925.44,2923.52,815,2921.92867415202,2919.17324568905,1.46066292399155,-0.0603314619961566,FALSE,FALSE,FALSE,,,3.2385872279736,-1,3582,0,stop_loss,3,-0.00110726609158547,2919.99211915804,2928.08858722797
2025-02-26T02:30:00Z,2927.56,2925.35,2928.11,2923.41,2745,2924.7023306967,2922.49537907014,0.323834651652305,-1.26191732582674,FALSE,FALSE,FALSE,,,3.72079108027349,-1,3586,1,profit_target,1,0.00190786969778329,2919.76881337959,2929.07079108027
2025-02-26T03:15:00Z,2916.76,2918.23,2919.59,2916.73,1646,2919.74624613236,2920.2857034877,-0.758123066176722,1.10906153308861,FALSE,FALSE,FALSE,,,4.29184669751937,1,3589,0,stop_loss,8,-0.00147070200002032,2924.66777004628,2913.93815330248
2025-02-26T04:00:00Z,2921.02,2920.63,2921.61,2919.96,1202,2920.02518403922,2920.14782707929,0.302407980392218,-0.326203990195609,FALSE,FALSE,FALSE,,,4.12994624249162,-1,3592,1,profit_target,5,0.00212109009485537,2914.43508063626,2924.75994624249
2025-02-26T05:30:00Z,2915.14,2913.62,2915.7,2913.3,665,2915.84108611593,2917.30564565987,-1.11054305796279,-0.23472847101857,FALSE,FALSE,FALSE,,,3.48286565105599,1,3598,1,profit_target,3,0.00179306102943553,2918.84429847658,2910.13713434894
2025-02-26T06:30:00Z,2919.78,2916.13,2920.21,2914.77,1618,2916.92848614636,2917.21149109859,-0.399243073177786,-1.66537846341134,FALSE,FALSE,FALSE,,,3.79067715365783,-1,3602,1,profit_target,2,0.00194984987997339,2910.44398426951,2919.92067715366
2025-02-26T08:15:00Z,2911.6,2911.84,2913.01,2909.57,1663,2911.0842918275,2912.32007860291,0.377854086252228,-0.0739270431258774,FALSE,FALSE,FALSE,,,4.08624501549536,1,3609,1,profit_target,6,0.00210498087918403,2917.96936752324,2907.7537549845
2025-02-26T09:00:00Z,2915.36,2914.07,2915.88,2913.05,1937,2913.49719757852,2913.32482141361,0.286401210741587,-0.77820060537033,FALSE,FALSE,FALSE,,,4.01688261629614,-1,3612,0,stop_loss,3,-0.00137844410611147,2908.04467607556,2918.0868826163
2025-02-26T09:45:00Z,2912.28,2917.89,2918.28,2912.28,2604,2914.39879928252,2913.78070233698,1.7456003587381,1.93719982063067,FALSE,FALSE,FALSE,,,4.23328742727991,1,3615,0,stop_loss,3,-0.00145080432342539,2924.23993114092,2913.65671257272
2025-02-26T10:15:00Z,2915.34,2915.9,2916.29,2914.33,1581,2915.08835523668,2914.38460239087,0.405822381661437,0.122088809169327,FALSE,FALSE,FALSE,,,3.96966281609672,-1,3617,1,max_holding_positive,10,0.000747625090023763,2909.94550577586,2919.8696628161
2025-02-26T11:00:00Z,2913.19,2914.72,2916.78,2913.08,2334,2914.2809941442,2914.13938027269,0.219502927899612,0.68024853604993,FALSE,TRUE,TRUE,max,3621,3.73692419293452,1,3620,0,stop_loss,3,-0.0012820868532602,2920.3253862894,2910.98307580707
2025-02-26T11:15:00Z,2914.7,2914.07,2915.29,2913.04,1659,2914.2106627628,2914.12676567765,-0.0703313814001376,-0.289834309299749,FALSE,FALSE,FALSE,,,3.58823177364107,-1,3621,1,max_holding_positive,10,8.23590373601995e-05,2908.68765233954,2917.65823177364
2025-02-26T12:00:00Z,2912.55,2913.16,2914.02,2912.51,1213,2913.33871489268,2913.59984386101,-0.0893574463407276,0.329678723170673,FALSE,FALSE,FALSE,,,3.15688096298429,1,3624,0,stop_loss,5,-0.00108366205872124,2917.89532144448,2910.00311903702
2025-02-26T13:15:00Z,2914.2,2910.95,2914.49,2910,1711,2912.90522171426,2913.28432260681,-0.977610857131367,-1.13119457143421,TRUE,FALSE,TRUE,min,3630,2.99140783983255,-1,3629,0,stop_loss,2,-0.0010276397189345,2906.46288824025,2913.94140783983
2025-02-26T13:30:00Z,2910.97,2912.89,2913.9,2910.96,1553,2912.90014780951,2913.21262758739,-0.00507390475422653,0.972536952377141,FALSE,FALSE,FALSE,,,2.98726705584932,1,3630,0,stop_loss,4,-0.00102553376744378,2917.37090058377,2909.90273294415
2025-02-26T15:45:00Z,2895.12,2901.28,2905.29,2895.12,4977,2900.19621783663,2903.62264041541,0.541891081682934,2.81905445915845,FALSE,FALSE,FALSE,,,5.21639770480074,1,3639,1,profit_target,2,0.00269694636753466,2909.1045965572,2896.0636022952
2025-02-26T17:15:00Z,2913.62,2910.85,2914.24,2909.86,2579,2910.58900952201,2908.95934888215,0.130495238995536,-1.48024761949773,FALSE,FALSE,FALSE,,,5.48032162263698,-1,3645,0,max_holding_negative,10,-0.00136386278921973,2902.62951756604,2916.33032162264
2025-02-26T18:30:00Z,2914.18,2914.89,2916.18,2912.18,3141,2913.87785310578,2912.32425524922,0.506073447110339,0.0969632764445123,FALSE,TRUE,TRUE,max,3651,4.89933131495092,1,3650,0,max_holding_negative,10,-0.000737592156136283,2922.23899697243,2909.99066868505
2025-02-26T18:45:00Z,2914.88,2913.69,2915.38,2913.2,2455,2913.81523540385,2912.57257247663,-0.0626177019262286,-0.568691149036567,FALSE,FALSE,FALSE,,,4.62739818345586,-1,3651,0,max_holding_negative,10,-0.00070014311749018,2906.74890272482,2918.31739818346
2025-02-26T20:00:00Z,2914.83,2914.97,2915.22,2913.26,1611,2914.69966062931,2914.02045185794,0.135169685342589,0.00741515732806874,FALSE,FALSE,FALSE,,,3.67439915334881,1,3656,1,max_holding_positive,10,0.000507723921687022,2920.48159873002,2911.29560084665
2025-02-26T20:30:00Z,2915.66,2915.57,2915.93,2915.48,1083,2915.22762694636,2914.56245124374,0.171186526819383,-0.185593263409373,FALSE,FALSE,FALSE,,,3.2192633142125,-1,3658,0,max_holding_negative,10,-0.000579646518519553,2910.74110502868,2918.78926331421
2025-02-26T21:30:00Z,2915.75,2915.29,2915.96,2914.79,1792,2914.85150655731,2914.57167014618,0.219246721346735,-0.32962336067385,FALSE,FALSE,FALSE,,,2.90121566045485,1,3662,1,profit_target,8,0.00149275835017524,2919.64182349068,2912.38878433955
2025-02-26T22:30:00Z,2916.67,2916.45,2918.28,2916.3,1052,2916.39968030762,2915.81678354136,0.0251598461918547,-0.107579923096182,FALSE,FALSE,FALSE,,,2.67431059482439,-1,3666,0,stop_loss,4,-0.000916974607767806,2912.43853410776,2919.12431059482
2025-02-27T00:15:00Z,2917.27,2917.49,2917.6,2917.03,354,2916.91583120226,2916.37503771724,0.287084398871684,-0.028542199435833,FALSE,FALSE,FALSE,,,2.33903242362694,1,3669,0,stop_loss,7,-0.000801727657550508,2920.99854863544,2915.15096757637
2025-02-27T00:45:00Z,2919.91,2919.14,2920.4,2919.13,389,2918.32481386767,2917.40510789336,0.407593066165191,-0.593796533082696,FALSE,FALSE,FALSE,,,2.33661626313782,-1,3671,1,profit_target,5,0.00120067019557366,2915.63507560529,2921.47661626314
2025-02-27T02:45:00Z,2915.75,2912.57,2916.57,2911.02,2336,2914.6644569959,2915.56470096128,-1.04722849795189,-1.0813857510243,FALSE,FALSE,FALSE,,,2.9790806947336,-1,3679,1,profit_target,4,0.00153425361179319,2908.1013789579,2915.54908069473
2025-02-27T04:00:00Z,2906.66,2907.2,2908.7,2906.53,2712,2909.8698050365,2911.94727649666,-1.33490251824878,0.952451259124246,FALSE,FALSE,FALSE,,,3.23078485943316,1,3684,0,stop_loss,5,-0.00111130464344842,2912.04617728915,2903.96921514057
2025-02-27T06:45:00Z,2893.2,2890.88,2894.64,2890.14,2867,2894.51280688194,2898.40035019162,-1.81640344096923,-0.271798279515224,FALSE,FALSE,FALSE,,,3.84433722975139,1,3695,1,profit_target,3,0.00199472335227573,2896.64650584463,2887.03566277025
2025-02-27T07:45:00Z,2897.31,2894.15,2897.72,2893.52,2435,2895.09030753224,2896.66340124358,-0.470153766117164,-1.35492311694134,FALSE,FALSE,FALSE,,,3.96025965643987,-1,3699,1,profit_target,3,0.00205255065724292,2888.20961051534,2898.11025965644
2025-02-27T10:15:00Z,2886.77,2890.84,2893.34,2885.48,2553,2887.18846948997,2888.27633601964,1.8257652550169,1.07211737249145,FALSE,TRUE,TRUE,max,3710,5.80044883460239,1,3709,0,stop_loss,10,-0.00200649251933774,2899.5406732519,2885.0395511654
2025-02-27T10:30:00Z,2890.85,2885.96,2892.01,2885.78,2303,2886.77897965998,2887.85518401607,-0.409489829988615,-2.23525508500552,FALSE,FALSE,FALSE,,,5.84340395114215,-1,3710,0,stop_loss,3,-0.00202476955714637,2877.19489407329,2891.80340395114
2025-02-27T12:00:00Z,2892.17,2893.67,2894.8,2888.53,2038,2891.53715322118,2890.33015434901,1.06642338941128,0.221788305294467,FALSE,FALSE,FALSE,,,5.00881343919894,-1,3716,1,profit_target,3,0.00259643295842252,2886.1567798412,2898.6788134392
2025-02-27T13:15:00Z,2885.28,2885.15,2887.92,2883.99,2522,2886.43077737892,2887.57193289178,-0.640388689459996,0.270194344730498,FALSE,FALSE,FALSE,,,4.6433683477126,1,3721,1,profit_target,8,0.00241410412684569,2892.11505252157,2880.50663165229
2025-02-27T14:30:00Z,2888.06,2886.31,2889.96,2881.06,5351,2886.75479372891,2887.10179399896,-0.222396864455732,-0.783801567772116,TRUE,FALSE,TRUE,min,3727,5.08792217564079,-1,3726,0,stop_loss,2,-0.00176277744789744,2878.67811673654,2891.39792217564
2025-02-27T14:45:00Z,2886.29,2888.93,2891.13,2881.44,5001,2887.47986248594,2887.43419509006,0.725068757029476,0.947465621485208,FALSE,FALSE,FALSE,,,5.54812995807672,1,3727,0,stop_loss,3,-0.00192047919405334,2897.25219493712,2883.38187004192
2025-02-27T15:30:00Z,2889.21,2881.76,2890.98,2880.26,5458,2886.27107036621,2886.9286763491,-2.25553518310244,-2.61223240844902,FALSE,FALSE,FALSE,,,5.92613673943792,-1,3730,1,profit_target,1,0.0030846444912682,2872.87079489084,2887.68613673944
2025-02-27T16:00:00Z,2872.13,2874.01,2882.44,2870.41,6082,2879.03269794054,2882.37241970477,-2.51134897026759,2.21567448513406,FALSE,FALSE,FALSE,,,7.32257075894472,1,3732,1,max_holding_positive,10,0.00171189383474644,2884.99385613842,2866.68742924106
2025-02-27T20:15:00Z,2886,2883.14,2886.47,2882.82,2066,2884.45593848247,2883.242693183,-0.65796924123606,-1.0960153793817,FALSE,FALSE,FALSE,,,4.23864385202136,-1,3749,1,profit_target,3,0.00220522270095519,2876.78203422197,2887.37864385202
2025-02-27T22:15:00Z,2874.92,2876.09,2876.49,2873.51,846,2875.74985371918,2877.11472432046,0.170073140412114,0.47996342979377,FALSE,FALSE,FALSE,,,4.06379802486322,1,3757,1,max_holding_positive,10,0.000312924838930505,2882.1856970373,2872.02620197514
2025-02-28T00:30:00Z,2875.2,2875.93,2876.39,2874.72,573,2876.17508361734,2876.6608053126,-0.122541808670121,0.431270904334724,TRUE,FALSE,TRUE,min,3763,3.30650769570149,-1,3762,0,stop_loss,3,-0.00114971772459739,2870.97023845645,2879.2365076957
2025-02-28T00:45:00Z,2875.99,2875.9,2876.82,2875.33,584,2876.08338907823,2876.52247707394,-0.0916945391131776,0.0308472695569435,FALSE,FALSE,FALSE,,,3.12485692613137,1,3763,1,profit_target,5,0.00162984992148436,2880.5872853892,2872.77514307387
2025-02-28T02:15:00Z,2878.61,2880.79,2881.23,2878.07,2866,2878.73721111249,2877.9838731484,1.02639444375427,0.601802778122874,FALSE,FALSE,FALSE,,,3.33331746968018,-1,3769,1,profit_target,2,0.00173562675673007,2875.79002379548,2884.12331746968
2025-02-28T03:15:00Z,2874.45,2875.02,2877.79,2873.37,2922,2876.01426392346,2876.66140644264,-0.497131961727973,0.543565980863605,FALSE,FALSE,FALSE,,,3.94153159185719,1,3773,0,stop_loss,4,-0.00137095797311228,2880.93229738779,2871.07846840814
2025-02-28T05:30:00Z,2859.73,2862.97,2863.5,2858.44,2008,2863.90131550723,2866.98552523425,-0.465657753614778,1.85782887680762,FALSE,FALSE,FALSE,,,4.63988460626629,1,3782,0,max_holding_negative,10,-6.63646492976175e-05,2869.9298269094,2858.33011539373
2025-02-28T06:45:00Z,2864.24,2864.06,2866.96,2862.93,2680,2863.90651068408,2864.99668775454,0.0767446579598072,-0.143372328980604,FALSE,TRUE,TRUE,max,3788,3.92654976115418,1,3787,0,stop_loss,6,-0.00137097329006868,2869.94982464173,2860.13345023885
2025-02-28T07:00:00Z,2864.12,2863.13,2864.63,2861.89,2741,2863.64767378939,2864.65728998099,-0.258836894693104,-0.335581552652911,FALSE,FALSE,FALSE,,,3.80789478503878,-1,3788,1,profit_target,5,0.00199496431442445,2857.41815782244,2866.93789478504
2025-02-28T10:00:00Z,2855.82,2860.15,2861.05,2855.75,2700,2857.37026153767,2858.43782431496,1.38986923116454,1.4300653844175,FALSE,FALSE,FALSE,,,4.01200003836593,1,3800,1,max_holding_positive,10,0.000468506896491335,2866.16800005755,2856.13799996163
2025-02-28T12:00:00Z,2862.71,2862.68,2863.61,2861.42,1773,2862.42777426515,2861.68014063561,0.126112867425491,-0.0830564337124997,FALSE,FALSE,FALSE,,,3.42858343093534,-1,3808,1,profit_target,6,0.00179652463649559,2857.5371248536,2866.10858343094
2025-02-28T12:30:00Z,2861.42,2861.49,2862.08,2860.38,1241,2861.8978996734,2861.61133381392,-0.203949836699849,0.121974918350134,FALSE,FALSE,FALSE,,,3.32335257905763,1,3810,0,stop_loss,4,-0.00116140632294973,2866.47502886859,2858.16664742094
2025-02-28T13:15:00Z,2862.61,2862.81,2864.11,2862.3,1781,2862.39678508842,2862.0424510521,0.206607455792891,-0.00830372789596368,FALSE,FALSE,FALSE,,,3.18242403013301,-1,3813,1,profit_target,1,0.00166746519859841,2858.0363639548,2865.99242403013
2025-02-28T16:15:00Z,2839.1,2842.21,2842.61,2838.32,4330,2841.50386319784,2845.48475554131,0.353068401081146,1.37346579945961,FALSE,FALSE,FALSE,,,5.95744916398863,1,3825,1,profit_target,3,0.00314409341532929,2851.14617374598,2836.25255083601
2025-02-28T17:15:00Z,2851.71,2848.33,2851.72,2847.62,3308,2847.32780013785,2847.10381948682,0.501099931077533,-1.92054996553907,FALSE,FALSE,FALSE,,,6.04193939649293,-1,3829,1,profit_target,8,0.00318183254564589,2839.26709090526,2854.37193939649
2025-02-28T19:30:00Z,2839.54,2846,2846.8,2839.45,2624,2844.14306425192,2845.01958394044,0.928467874039143,2.83076606298073,FALSE,FALSE,FALSE,,,5.24265054156768,1,3838,1,profit_target,6,0.00276316788909042,2853.86397581235,2840.75734945843
2025-03-03T00:15:00Z,2872.68,2871.1,2874.08,2870.02,2103,2864.8374945248,2859.76282990543,3.13125273759852,-2.43062636879904,FALSE,FALSE,FALSE,,,5.32774282838197,-1,3853,1,max_holding_positive,10,0.00011145553968852,2863.10838575743,2876.42774282838
2025-03-03T02:15:00Z,2867.89,2870.98,2871.02,2866.19,2618,2868.89466828202,2867.21191694096,1.04266585898904,1.033667070506,FALSE,FALSE,FALSE,,,4.80062635243106,1,3861,0,stop_loss,7,-0.00167212114066667,2878.18093952865,2866.17937364757
2025-03-03T03:00:00Z,2870.79,2870.06,2871.4,2869.83,2561,2869.71767949097,2868.47817238915,0.171160254515144,-0.445580127257927,FALSE,FALSE,FALSE,,,4.22203661092229,-1,3864,1,profit_target,4,0.00220659321281903,2863.72694508362,2874.28203661092
2025-03-03T03:30:00Z,2870.09,2869.98,2870.49,2869.06,1950,2869.88119088488,2868.98654515307,0.0494045575624114,-0.0647022787807146,FALSE,FALSE,FALSE,,,3.77164965484702,-1,3866,1,profit_target,2,0.00197125920120369,2864.32252551773,2873.75164965485
2025-03-03T04:30:00Z,2861.87,2864.79,2865.25,2861.55,2871,2865.18406239701,2866.32863757594,-0.197031198506465,1.55351559925293,FALSE,FALSE,FALSE,,,3.91327533854509,1,3870,1,max_holding_positive,10,0.000129154318466586,2870.65991300782,2860.87672466146
2025-03-03T06:00:00Z,2867.15,2866.94,2867.21,2865.69,1317,2866.43958846833,2866.26760777754,0.250205765837563,-0.310102882918727,FALSE,FALSE,FALSE,,,3.02939464919168,-1,3876,1,profit_target,2,0.00158499723530578,2862.39590802621,2869.96939464919
2025-03-03T07:00:00Z,2863.65,2865.16,2865.97,2862.82,2410,2864.76535080856,2865.18218254412,0.197324595721057,0.591337702139754,FALSE,FALSE,FALSE,,,3.01804082933461,1,3880,0,stop_loss,2,-0.00105335856613051,2869.687061244,2862.14195917067
2025-03-03T08:15:00Z,2863.38,2861.4,2863.6,2860.66,2021,2863.18177459207,2863.90257345218,-0.890887296036453,-0.554556351981319,FALSE,FALSE,FALSE,,,2.95183822931379,-1,3885,0,stop_loss,3,-0.00103160628689228,2856.97224265603,2864.35183822931
2025-03-03T09:30:00Z,2860.05,2864.91,2865.69,2859.11,2723,2863.07508965822,2863.25044128741,0.917455170892026,1.9262724145533,FALSE,FALSE,FALSE,,,3.58011105602748,1,3890,1,profit_target,3,0.00187446257789643,2870.28016658404,2861.32988894397
2025-03-03T10:30:00Z,2869.43,2864.44,2869.73,2864.22,2133,2866.38125227817,2865.62862682103,-0.970626139082924,-2.0246869304583,TRUE,FALSE,TRUE,min,3895,3.60922786385961,-1,3894,0,stop_loss,1,-0.00126001168251379,2859.02615820421,2868.04922786386
2025-03-03T10:45:00Z,2864.43,2867.38,2869.74,2864.32,2457,2866.71416818544,2865.94705830811,0.33291590727822,1.30354204636114,FALSE,FALSE,FALSE,,,3.79030507747361,1,3895,1,profit_target,4,0.00198280577259046,2873.06545761621,2863.58969492253
2025-03-03T12:15:00Z,2874.58,2873.2,2874.6,2871.63,1338,2872.06116154166,2870.21196077037,0.569419229171217,-0.964709614585445,FALSE,FALSE,FALSE,,,3.40090078067762,-1,3901,0,stop_loss,5,-0.00118366308668996,2868.09864882898,2876.60090078068
2025-03-03T13:45:00Z,2876.73,2875.55,2877.33,2875.35,1573,2875.23254367444,2873.75131975911,0.15872816278079,-0.64436408138954,FALSE,FALSE,FALSE,,,2.89164114178418,-1,3907,1,profit_target,1,0.00150839377255707,2871.21253828732,2878.44164114178
2025-03-03T14:15:00Z,2874.82,2870.94,2875.29,2869.26,3397,2873.70779718864,2873.39766033461,-1.38389859431982,-1.24305070284026,FALSE,FALSE,FALSE,,,3.59592932484516,1,3909,1,profit_target,5,0.00187879021758302,2876.33389398727,2867.34407067515
2025-03-03T16:45:00Z,2887.14,2887.78,2888.25,2884.58,3329,2884.68936924116,2881.22142865994,1.54531537942103,-0.442657689709904,FALSE,FALSE,FALSE,,,5.01726953090586,-1,3919,0,stop_loss,4,-0.00173741404501231,2880.25409570364,2892.79726953091
2025-03-03T18:00:00Z,2891.39,2892.15,2892.81,2890.61,2124,2890.37674821283,2887.32528466722,0.886625893585915,-0.0733129467935214,FALSE,FALSE,FALSE,,,4.13715688530457,-1,3924,1,max_holding_positive,10,0.00160780042528918,2885.94426467204,2896.28715688531
2025-03-03T18:30:00Z,2889.37,2892.67,2892.71,2887.96,2370,2890.92188809459,2888.60419882682,0.874055952705021,1.20297202364782,FALSE,FALSE,FALSE,,,4.26889707709671,1,3926,0,stop_loss,4,-0.00147576359456726,2899.07334561565,2888.4011029229
2025-03-03T19:00:00Z,2890.76,2889.6,2891.61,2889.07,2362,2890.43861693093,2889.10148847085,-0.419308465464383,-0.355345767267863,FALSE,FALSE,FALSE,,,3.98360663244833,-1,3928,1,profit_target,7,0.00206790211402017,2883.62459005133,2893.58360663245
2025-03-03T19:45:00Z,2887.37,2889.86,2891.78,2886.9,2782,2889.57662723879,2889.15474462453,0.14168638060346,1.16915680969851,FALSE,FALSE,FALSE,,,4.08162923505482,1,3931,0,stop_loss,4,-0.00141239687564609,2895.98244385258,2885.77837076495
2025-03-03T21:15:00Z,2883.43,2883.22,2886.3,2882.28,2917,2884.56982735704,2886.03135858037,-0.67491367852017,0.237456839260631,FALSE,FALSE,FALSE,,,4.33653616230672,1,3937,1,profit_target,2,0.00225609015040824,2889.72480424346,2878.88346383769
2025-03-03T22:45:00Z,2894.01,2893.2,2894.6,2892.92,618,2892.150492388,2890.43022322986,0.524753806000717,-0.682376903000659,FALSE,FALSE,FALSE,,,3.83269707463247,-1,3943,1,profit_target,9,0.00198708890223577,2887.45095438805,2897.03269707463
2025-03-04T01:30:00Z,2890.48,2891.16,2892.47,2890.15,839,2891.50440924813,2891.33716145414,-0.172204624065671,0.406102312032999,FALSE,FALSE,FALSE,,,3.05591007943576,-1,3950,1,profit_target,2,0.00158547611310111,2886.57613488085,2894.21591007944
2025-03-04T02:30:00Z,2883.95,2887.25,2889.06,2883.49,3326,2887.36692034531,2888.68205834988,-0.0584601726550318,1.68923008632737,FALSE,FALSE,FALSE,,,3.87045660311783,1,3954,1,max_holding_positive,10,4.84890466706633e-05,2893.05568490468,2883.37954339688
2025-03-04T03:15:00Z,2887.09,2885.66,2887.34,2885.28,2517,2886.86797639861,2887.84411760861,-0.60398819930515,-0.408005900347234,FALSE,FALSE,FALSE,,,3.5582928636729,-1,3957,0,stop_loss,4,-0.00123309498127732,2880.32256070449,2889.21829286367
2025-03-04T03:45:00Z,2888.11,2885.38,2888.9,2884.86,1485,2886.65243395494,2887.43862418428,-0.636216977468848,-1.05689151126535,FALSE,FALSE,FALSE,,,3.60121721957505,1,3959,1,profit_target,2,0.00187213671314097,2890.78182582936,2881.77878278043
2025-03-04T04:45:00Z,2890,2888.6,2890.66,2888.39,953,2888.95924621332,2888.63276232997,-0.179623106660983,-0.615188446670345,FALSE,FALSE,FALSE,,,3.59311461776316,-1,3963,0,stop_loss,4,-0.00124389483409373,2883.21032807336,2892.19311461776
2025-03-04T05:15:00Z,2887.37,2889.18,2889.55,2887.16,1153,2888.68410942814,2888.54738635312,0.247945285928836,0.771027357036019,FALSE,FALSE,FALSE,,,3.31772284038818,1,3965,1,profit_target,4,0.00172249020849586,2894.15658426058,2885.86227715961
2025-03-04T06:30:00Z,2892.33,2892.09,2893.24,2890.91,1514,2891.66428601523,2890.77904997029,0.212856992385696,-0.231428496192621,FALSE,FALSE,FALSE,,,2.90624206002086,-1,3970,1,profit_target,3,0.00150734005166899,2887.73063690997,2894.99624206002
2025-03-04T08:00:00Z,2887.23,2891.32,2891.89,2886.84,2662,2889.00761907404,2889.16071896777,1.1561904629807,1.48190476851005,FALSE,FALSE,FALSE,,,3.11411815661957,1,3976,1,profit_target,1,0.00161558638785381,2895.99117723493,2888.20588184338
2025-03-04T10:45:00Z,2919.49,2918.09,2920.69,2917.72,1755,2916.68917776685,2911.90836945666,0.700411116576561,-1.04520555828822,FALSE,FALSE,FALSE,,,4.60095686428522,-1,3987,0,stop_loss,10,-0.00157670149456847,2911.18856470357,2922.69095686429
2025-03-04T11:45:00Z,2914.45,2914.59,2915.09,2913.75,1340,2915.15156597864,2913.53361191211,-0.280782989318141,0.215391494658888,FALSE,FALSE,FALSE,,,4.14770979865756,1,3991,1,profit_target,4,0.00213462775141142,2920.81156469799,2910.44229020134
2025-03-04T14:15:00Z,2926.5,2921.72,2926.95,2921.08,3931,2923.13130016702,2921.38741669641,-0.705650083507862,-2.04217495824605,FALSE,FALSE,FALSE,,,4.15606083264735,-1,4001,0,stop_loss,1,-0.00142247061068384,2915.48590875103,2925.87606083265
2025-03-04T16:15:00Z,2910.99,2906.84,2911.34,2901.88,4766,2910.23934961786,2913.47869120851,-1.69967480892819,-1.22016259553584,FALSE,FALSE,FALSE,,,6.41812276401996,1,4009,1,max_holding_positive,10,0.00161343589602457,2916.46718414603,2900.42187723598
