datetime,open,close,high,low,volume,hour,date,atr,atr_pct,in_session,bars_until_session_end,label,barrier_touched,bars_to_exit,realized_return,upper_barrier,lower_barrier,effective_horizon,n_concurrent,sample_weight,label_original,entry_time,exit_time,log_return,realized_return_adj,log_return_adj
2023-06-23T02:00:00Z,1914.4,1914.72,1914.93,1913.92,1461,2,2023-06-23,0.989125738085897,0.0516590278518999,TRUE,68,-1,lower,7,-0.00129147569629754,1917.19281434521,1912.24718565479,20,1,1,-1,2023-06-23T02:00:00Z,2023-06-23T03:45:00Z,-0.00129231036975229,-0.00142147569629754,-0.00142248695130505
2023-06-23T03:45:00Z,1913.05,1912.1,1913.19,1910.83,2717,3,2023-06-23,1.22135721623672,0.0638751747417351,TRUE,61,1,upper,11,0.00159687936854338,1915.15339304059,1909.04660695941,20,2,0.5,1,2023-06-23T03:45:00Z,2023-06-23T06:30:00Z,0.00159560571242114,0.00146687936854338,0.00146580455195815
2023-06-23T06:30:00Z,1913.36,1915.9,1915.99,1913.17,2746,6,2023-06-23,1.30993302346617,0.0683716803312371,TRUE,50,1,upper,16,0.0017092920082809,1919.17483255867,1912.62516744133,20,2,0.5,1,2023-06-23T06:30:00Z,2023-06-23T10:30:00Z,0.00170783283123254,0.00157929200828089,0.00157804623810795
2023-06-23T10:30:00Z,1918.49,1919.33,1919.79,1917.66,4009,10,2023-06-23,1.8632277143428,0.0970769859452415,TRUE,34,1,upper,17,0.00242692464863102,1923.98806928586,1914.67193071414,20,2,0.5,1,2023-06-23T10:30:00Z,2023-06-23T14:45:00Z,0.00242398442318219,0.00229692464863102,0.00229429074968421
2023-06-23T14:45:00Z,1922.86,1928.83,1929.59,1922.86,8505,14,2023-06-23,2.64621103539617,0.137192548612172,TRUE,17,1,upper,3,0.00342981371530437,1935.44552758849,1922.21447241151,16,2,0.5,1,2023-06-23T14:45:00Z,2023-06-23T15:30:00Z,0.00342394531875332,0.00329981371530437,0.00329438127743473
2023-06-23T15:30:00Z,1934.17,1934.9,1935.65,1931.99,8636,15,2023-06-23,2.82563784480384,0.146035342643229,TRUE,14,-1,lower,3,-0.00365088356608068,1941.96409461201,1927.83590538799,13,2,0.5,-1,2023-06-23T15:30:00Z,2023-06-23T16:15:00Z,-0.00365756430684839,-0.00378088356608068,-0.00378804917360481
2023-06-23T16:15:00Z,1929.93,1928.88,1930.18,1926.39,9634,16,2023-06-23,3.09264998886199,0.160333975616005,TRUE,11,-1,lower,5,-0.00400834939040015,1936.61162497216,1921.14837502785,10,2,0.5,-1,2023-06-23T16:15:00Z,2023-06-23T17:30:00Z,-0.00401640435476424,-0.00413834939040015,-0.00414693605617516
2023-06-23T17:30:00Z,1921.82,1922.99,1923.08,1920.88,5724,17,2023-06-23,3.1418838919231,0.163385347397704,TRUE,6,0,vertical,5,-0.0022777029521735,1930.84470972981,1915.13529027019,5,2,0.5,0,2023-06-23T17:30:00Z,2023-06-23T18:45:00Z,-0.00228030086313861,-0.00240770295217349,-0.00241060612985565
2023-06-26T02:00:00Z,1925.26,1925.7,1926.1,1924.64,2366,2,2023-06-26,1.41424957094308,0.0734408044317951,TRUE,68,0,vertical,20,-0.000347925429713908,1929.23562392736,1922.16437607264,20,1,1,0,2023-06-26T02:00:00Z,2023-06-26T07:00:00Z,-0.000347985969808978,-0.000477925429713908,-0.000478039672473235
2023-06-26T07:00:00Z,1925.01,1925,1925.06,1924.12,1023,7,2023-06-26,1.3012963409258,0.0675998099182233,TRUE,48,1,upper,10,0.00168999524795561,1928.25324085231,1921.74675914769,20,2,0.5,1,2023-06-26T07:00:00Z,2023-06-26T09:30:00Z,0.00168856881287281,0.00155999524795561,0.00155877971935057
2023-06-26T09:30:00Z,1927.4,1927.92,1928.89,1927.15,3977,9,2023-06-26,1.82347539475386,0.0945825238990134,TRUE,38,1,upper,3,0.00236456309747534,1932.47868848688,1923.36131151312,20,2,0.5,1,2023-06-26T09:30:00Z,2023-06-26T10:15:00Z,0.00236177191723633,0.00223456309747534,0.00223207017439564
2023-06-26T10:15:00Z,1930.04,1932.11,1932.51,1929.43,2912,10,2023-06-26,1.85250356277558,0.0958798185804936,TRUE,35,0,vertical,20,-0.00216343789949839,1936.74125890694,1927.47874109306,20,2,0.5,-1,2023-06-26T10:15:00Z,2023-06-26T15:15:00Z,-0.00216578151205444,-0.00229343789949839,-0.0022960718561792
2023-06-26T15:15:00Z,1929.9,1927.93,1929.98,1927.73,4056,15,2023-06-26,1.70473197100248,0.0884229184152161,TRUE,15,-1,lower,2,-0.00221057296038038,1932.19182992751,1923.66817007249,14,2,0.5,-1,2023-06-26T15:15:00Z,2023-06-26T15:45:00Z,-0.00221301988352015,-0.00234057296038038,-0.00234331638289484
2023-06-26T15:45:00Z,1924.78,1924.7,1924.78,1921.44,7873,15,2023-06-26,2.08833289651199,0.108501735154153,TRUE,13,0,vertical,12,-0.000550735179508467,1929.92083224128,1919.47916775872,12,2,0.5,0,2023-06-26T15:45:00Z,2023-06-26T18:45:00Z,-0.000550886889831438,-0.000680735179508466,-0.000680966984905513
2023-06-27T02:00:00Z,1922.46,1922.55,1922.64,1922.23,982,2,2023-06-27,1.01063809536121,0.0525675844769297,TRUE,68,1,upper,5,0.00131418961192319,1925.0765952384,1920.0234047616,20,1,1,1,2023-06-27T02:00:00Z,2023-06-27T03:15:00Z,0.00131332682058659,0.00118418961192319,0.00118348901244517
2023-06-27T03:15:00Z,1924.31,1925.26,1925.26,1923.55,2605,3,2023-06-27,1.32003148892986,0.0685638037942853,TRUE,63,1,upper,2,0.00171409509485708,1928.56007872232,1921.95992127768,20,2,0.5,1,2023-06-27T03:15:00Z,2023-06-27T03:45:00Z,0.00171262771044497,0.00158409509485708,0.00158284173967031
2023-06-27T03:45:00Z,1927.24,1929.15,1930.34,1927.11,4277,3,2023-06-27,1.64062550603319,0.0850439574959535,TRUE,61,-1,lower,16,-0.00212609893739887,1933.25156376508,1925.04843623492,20,2,0.5,-1,2023-06-27T03:45:00Z,2023-06-27T07:45:00Z,-0.00212836229439434,-0.00225609893739887,-0.00225864776292986
2023-06-27T07:45:00Z,1926.58,1924.98,1926.77,1924.96,2629,7,2023-06-27,1.40004803132687,0.0727305235029389,TRUE,45,1,upper,5,0.00181826308757348,1928.48012007832,1921.47987992168,20,2,0.5,1,2023-06-27T07:45:00Z,2023-06-27T09:00:00Z,0.0018166120482918,0.00168826308757348,0.0016868395733994
2023-06-27T09:00:00Z,1927.36,1928.32,1929.65,1927.01,3239,9,2023-06-27,1.61435146201821,0.083718027195601,TRUE,40,-1,lower,6,-0.00209295067989001,1932.35587865505,1924.28412134495,20,2,0.5,-1,2023-06-27T09:00:00Z,2023-06-27T10:30:00Z,-0.00209514396198609,-0.00222295067989001,-0.00222542510244556
2023-06-27T10:30:00Z,1925.3,1924.72,1925.65,1924.11,3079,10,2023-06-27,1.60607277532643,0.0834444893452779,TRUE,34,-1,lower,11,-0.00208611223363197,1928.73518193832,1920.70481806168,20,2,0.5,-1,2023-06-27T10:30:00Z,2023-06-27T13:15:00Z,-0.00208829119665931,-0.00221611223363197,-0.0022185714442776
2023-06-27T13:15:00Z,1922.1,1920.55,1922.21,1919.58,2786,13,2023-06-27,1.53379215747282,0.0798621310287583,TRUE,23,1,upper,3,0.00199655327571896,1924.38448039368,1916.71551960632,20,2,0.5,1,2023-06-27T13:15:00Z,2023-06-27T14:00:00Z,0.00199456281216486,0.00186655327571896,0.001864813429827
2023-06-27T14:00:00Z,1923.02,1926.04,1926.24,1922.99,3589,14,2023-06-27,1.76380448279766,0.09157673167731,TRUE,20,1,upper,6,0.00228941829193279,1930.44951120699,1921.63048879301,19,2,0.5,1,2023-06-27T14:00:00Z,2023-06-27T15:30:00Z,0.0022868015669661,0.00215941829193279,0.00215709009934512
2023-06-27T15:30:00Z,1928.55,1928.55,1930.58,1926.78,9149,15,2023-06-27,2.62569845814247,0.136148840224131,TRUE,14,-1,lower,2,-0.00340372100560331,1935.11424614536,1921.98575385464,13,2,0.5,-1,2023-06-27T15:30:00Z,2023-06-27T16:00:00Z,-0.00340952684198703,-0.00353372100560331,-0.00353997934551067
2023-06-27T16:00:00Z,1923.49,1915.53,1924.02,1915.52,15185,16,2023-06-27,3.53121575109539,0.184346669125275,TRUE,12,0,vertical,11,-0.00053248970258883,1924.35803937774,1906.70196062226,11,2,0.5,0,2023-06-27T16:00:00Z,2023-06-27T18:45:00Z,-0.000532631525578894,-0.00066248970258883,-0.000662709245860675
2023-06-28T02:00:00Z,1915.42,1916.14,1916.18,1915.32,1153,2,2023-06-28,0.926611913176816,0.0483582573912561,TRUE,68,-1,lower,5,-0.00120895643478143,1918.45652978294,1913.82347021706,20,1,1,-1,2023-06-28T02:00:00Z,2023-06-28T03:15:00Z,-0.00120968781214041,-0.00133895643478143,-0.00133985363791526
2023-06-28T03:15:00Z,1915.4,1914.14,1915.4,1913.72,2609,3,2023-06-28,1.05256596861177,0.0549889751330505,TRUE,63,0,vertical,20,-0.000616464835383025,1916.77141492153,1911.50858507847,20,2,0.5,0,2023-06-28T03:15:00Z,2023-06-28T08:15:00Z,-0.000616654927957262,-0.000746464835383025,-0.000746743578981714
2023-06-28T08:15:00Z,1916.08,1912.96,1916.2,1912.62,2724,8,2023-06-28,1.26767629726858,0.0662677890425615,TRUE,43,-1,lower,1,-0.001656694726064,1916.12919074317,1909.79080925683,20,2,0.5,-1,2023-06-28T08:15:00Z,2023-06-28T08:30:00Z,-0.00165806856233289,-0.001786694726064,-0.00178829276884613
2023-06-28T08:30:00Z,1912.95,1910.01,1913.35,1909.5,3262,8,2023-06-28,1.52590866754172,0.0798900878813052,TRUE,42,-1,lower,15,-0.00199725219703263,1913.82477166885,1906.19522833115,20,2,0.5,-1,2023-06-28T08:30:00Z,2023-06-28T12:15:00Z,-0.00199924936487687,-0.00212725219703263,-0.00212951801186413
2023-06-28T12:15:00Z,1908.44,1906.59,1908.66,1906.02,2499,12,2023-06-28,1.96844188818319,0.103244110594474,TRUE,27,1,upper,20,0.00258110276486191,1911.51110472046,1901.66889527954,20,2,0.5,1,2023-06-28T12:15:00Z,2023-06-28T17:15:00Z,0.00257777743989509,0.00245110276486191,0.0024481037121379
2023-06-28T17:15:00Z,1909.35,1912.57,1913.17,1908.68,6793,17,2023-06-28,3.24695863139478,0.169769400931458,TRUE,7,0,vertical,6,-0.000214371238699684,1920.68739657849,1904.45260342151,6,2,0.5,0,2023-06-28T17:15:00Z,2023-06-28T18:45:00Z,-0.000214394219498049,-0.000344371238699684,-0.000344430548091393
2023-06-29T02:00:00Z,1909.65,1908.35,1909.66,1907.7,1524,2,2023-06-29,1.16463458906816,0.0610283537646741,TRUE,68,1,upper,5,0.0015257088441169,1911.26158647267,1905.43841352733,20,1,1,1,2023-06-29T02:00:00Z,2023-06-29T03:15:00Z,0.00152454613286743,0.0013957088441169,0.00139473574786235
2023-06-29T03:15:00Z,1910.94,1911.68,1912.73,1910.64,3047,3,2023-06-29,1.23174807849883,0.0644327543573627,TRUE,63,-1,lower,3,-0.00161081885893406,1914.75937019625,1908.60062980375,20,2,0.5,-1,2023-06-29T03:15:00Z,2023-06-29T04:00:00Z,-0.0016121176225349,-0.00174081885893406,-0.00174233584487133
2023-06-29T04:00:00Z,1909.78,1906.26,1909.78,1906.03,3094,4,2023-06-29,1.56229434922566,0.0819559949443234,TRUE,60,0,vertical,20,-0.00135868139708115,1910.16573587306,1902.35426412694,20,2,0.5,-1,2023-06-29T04:00:00Z,2023-06-29T09:00:00Z,-0.00135960524155224,-0.00148868139708115,-0.00148979058418629
2023-06-29T09:00:00Z,1904.52,1903.67,1904.52,1902.45,4303,9,2023-06-29,1.61588226338422,0.0848824777080175,TRUE,40,1,upper,5,0.00212206194270038,1907.70970565846,1899.63029434154,20,2,0.5,1,2023-06-29T09:00:00Z,2023-06-29T10:15:00Z,0.00211981354951404,0.00199206194270038,0.00199008041841821
2023-06-29T10:15:00Z,1905.06,1906.11,1908,1905.06,3981,10,2023-06-29,1.86048271770576,0.0976062618477297,TRUE,35,1,upper,13,0.00244015654619327,1910.76120679426,1901.45879320574,20,2,0.5,1,2023-06-29T10:15:00Z,2023-06-29T13:30:00Z,0.00243718419855544,0.00231015654619327,0.00230749223708453
2023-06-29T13:30:00Z,1910.06,1909.93,1910.94,1909.57,1918,13,2023-06-29,1.56477590024006,0.0819284424162171,TRUE,22,-1,lower,4,-0.00204821106040543,1913.8419397506,1906.0180602494,20,2,0.5,-1,2023-06-29T13:30:00Z,2023-06-29T14:30:00Z,-0.00205031151328336,-0.00217821106040543,-0.00218058681267075
2023-06-29T14:30:00Z,1911.12,1900.04,1911.14,1898.13,18116,14,2023-06-29,2.79807046814752,0.147263766454786,TRUE,18,-1,lower,4,-0.00368159416136961,1907.03517617037,1893.04482382963,17,2,0.5,-1,2023-06-29T14:30:00Z,2023-06-29T15:30:00Z,-0.00368838790882724,-0.00381159416136961,-0.00381887679792178
2023-06-29T15:30:00Z,1893.61,1893.54,1897.04,1892.9,11382,15,2023-06-29,3.23667303415156,0.170932382424008,TRUE,14,1,upper,2,0.00427330956060024,1901.63168258538,1885.44831741462,13,2,0.5,1,2023-06-29T15:30:00Z,2023-06-29T16:00:00Z,0.00426420490210025,0.00414330956060024,0.00413474968952747
2023-06-29T16:00:00Z,1899.57,1909.6,1909.78,1899.22,13892,16,2023-06-29,4.26270515766276,0.223225029203119,TRUE,12,0,vertical,11,0.000298491830749981,1920.25676289416,1898.94323710584,11,2,0.5,0,2023-06-29T16:00:00Z,2023-06-29T18:45:00Z,0.000298447290926486,0.000168491830749981,0.000168477637595823
2023-06-30T02:00:00Z,1908.66,1907.7,1908.97,1907.7,1131,2,2023-06-30,1.04183373228297,0.0546120318856722,TRUE,68,0,vertical,20,0.000382659747339738,1910.30458433071,1905.09541566929,20,1,1,0,2023-06-30T02:00:00Z,2023-06-30T07:00:00Z,0.000382586551770706,0.000252659747339738,0.00025262783424115
2023-06-30T07:00:00Z,1908.13,1908.43,1909.02,1907.77,907,7,2023-06-30,1.09262210304639,0.0572524065879486,TRUE,48,-1,lower,4,-0.00143131016469875,1911.16155525762,1905.69844474238,20,2,0.5,-1,2023-06-30T07:00:00Z,2023-06-30T08:00:00Z,-0.00143233546756028,-0.00156131016469875,-0.00156253027956447
2023-06-30T08:00:00Z,1907.05,1904.8,1907.06,1904.22,2792,8,2023-06-30,1.37247936180871,0.072053725420449,TRUE,44,-1,lower,10,-0.00180134313551127,1908.23119840452,1901.36880159548,20,2,0.5,-1,2023-06-30T08:00:00Z,2023-06-30T10:30:00Z,-0.00180296750504825,-0.00193134313551127,-0.00193321058350742
2023-06-30T10:30:00Z,1902.19,1901.25,1902.21,1900.46,3782,10,2023-06-30,1.6447554769499,0.0865091638106456,TRUE,34,1,upper,6,0.00216272909526617,1905.36188869238,1897.13811130763,20,2,0.5,1,2023-06-30T10:30:00Z,2023-06-30T12:00:00Z,0.0021603937632173,0.00203272909526617,0.00203066589695454
2023-06-30T12:00:00Z,1905.05,1905.29,1905.78,1904.15,2411,12,2023-06-30,1.62651696542572,0.0853684722759116,TRUE,28,1,upper,10,0.00213421180689778,1909.35629241356,1901.22370758644,20,2,0.5,1,2023-06-30T12:00:00Z,2023-06-30T14:30:00Z,0.00213193761204704,0.00200421180689778,0.00200220605393629
2023-06-30T14:30:00Z,1906.58,1912.36,1913.73,1906.29,12401,14,2023-06-30,2.25716107774382,0.118030134375527,TRUE,18,1,upper,7,0.00295075335938812,1918.00290269436,1906.71709730564,17,2,0.5,1,2023-06-30T14:30:00Z,2023-06-30T16:15:00Z,0.00294640843180227,0.00282075335938812,0.00281678250008796
2023-06-30T16:15:00Z,1916.57,1916.33,1918.92,1915.62,9668,16,2023-06-30,3.27566382028556,0.170934224287339,TRUE,11,0,vertical,10,0.00186815423230871,1924.51915955071,1908.14084044929,10,2,0.5,0,2023-06-30T16:15:00Z,2023-06-30T18:45:00Z,0.00186641140243659,0.00173815423230871,0.00173664539038804
2023-07-03T02:00:00Z,1918.12,1918.13,1918.62,1917.72,1507,2,2023-07-03,1.03248829501329,0.0538278581229263,TRUE,68,-1,lower,10,-0.00134569645307313,1920.71122073753,1915.54877926247,20,1,1,-1,2023-07-03T02:00:00Z,2023-07-03T04:30:00Z,-0.00134660271567253,-0.00147569645307313,-0.00147678636546911
2023-07-03T04:30:00Z,1916.37,1915.49,1916.63,1915.11,1867,4,2023-07-03,1.30363476213576,0.0680575081120634,TRUE,58,1,upper,5,0.00170143770280162,1918.74908690534,1912.23091309466,20,2,0.5,1,2023-07-03T04:30:00Z,2023-07-03T05:45:00Z,0.00169999189740615,0.00157143770280162,0.00157020428656344
2023-07-03T05:45:00Z,1917.57,1918.27,1918.98,1917.18,1300,5,2023-07-03,1.35107799069356,0.0704321076122528,TRUE,53,-1,lower,10,-0.00176080269030631,1921.64769497673,1914.89230502327,20,2,0.5,-1,2023-07-03T05:45:00Z,2023-07-03T08:15:00Z,-0.00176235472551618,-0.00189080269030631,-0.00189259251420486
2023-07-03T08:15:00Z,1916.11,1914.74,1916.11,1913.46,2906,8,2023-07-03,1.57294722136147,0.0821493895443492,TRUE,43,-1,lower,7,-0.00205373473860874,1918.6723680534,1910.8076319466,20,2,0.5,-1,2023-07-03T08:15:00Z,2023-07-03T10:00:00Z,-0.00205584654368401,-0.00218373473860874,-0.00218612256419821
2023-07-03T10:00:00Z,1912.1,1910.71,1912.23,1910.71,3759,10,2023-07-03,1.68094661684076,0.0879749735355319,TRUE,36,1,upper,18,0.00219937433838824,1914.9123665421,1906.5076334579,20,2,0.5,1,2023-07-03T10:00:00Z,2023-07-03T14:30:00Z,0.00219695925511469,0.00206937433838824,0.00206723613263592
2023-07-03T14:30:00Z,1914.39,1919.63,1919.75,1913.85,5546,14,2023-07-03,2.08559996359108,0.108645935080775,TRUE,18,1,upper,3,0.00271614837701938,1924.84399990898,1914.41600009102,17,2,0.5,1,2023-07-03T14:30:00Z,2023-07-03T15:15:00Z,0.0027124663118662,0.00258614837701938,0.0025828100496732
2023-07-03T15:15:00Z,1921.85,1923.35,1925.19,1921.57,6218,15,2023-07-03,2.33213237345789,0.121253665399324,TRUE,15,1,upper,3,0.0030313416349831,1929.18033093364,1917.51966906636,14,2,0.5,1,2023-07-03T15:15:00Z,2023-07-03T16:00:00Z,0.00302675638290256,0.0029013416349831,0.00289714086662286
2023-07-03T16:00:00Z,1926,1926.01,1930.85,1924.85,13800,16,2023-07-03,2.94164450025081,0.152732566302917,TRUE,12,0,vertical,11,-0.0021287532255803,1933.36411125063,1918.65588874937,11,2,0.5,0,2023-07-03T16:00:00Z,2023-07-03T18:45:00Z,-0.00213102224141637,-0.0022587532255803,-0.00226130805652749
2023-07-04T02:00:00Z,1921.12,1921.57,1921.57,1920.84,952,2,2023-07-04,0.653765720264941,0.0340224774671202,TRUE,68,-1,lower,4,-0.000850561936678058,1923.20441430066,1919.93558569934,20,1,1,-1,2023-07-04T02:00:00Z,2023-07-04T03:00:00Z,-0.000850923869727696,-0.000980561936678058,-0.000981043002035853
2023-07-04T03:00:00Z,1921.1,1920.91,1921.78,1919.9,1698,3,2023-07-04,0.865704689065795,0.0450674258068205,TRUE,64,1,upper,3,0.00112668564517045,1923.07426172266,1918.74573827734,20,2,0.5,1,2023-07-04T03:00:00Z,2023-07-04T03:45:00Z,0.00112605141124233,0.000996685645170455,0.000996189283816216
2023-07-04T03:45:00Z,1922.03,1921.53,1923.08,1921.4,1731,3,2023-07-04,1.07242871832895,0.05581118787263,TRUE,61,1,upper,12,0.00139527969681576,1924.21107179582,1918.84892820418,20,2,0.5,1,2023-07-04T03:45:00Z,2023-07-04T06:45:00Z,0.00139430719859914,0.00126527969681576,0.00126447990502931
2023-07-04T06:45:00Z,1923.95,1924.17,1924.4,1923.87,1058,6,2023-07-04,0.883753710102242,0.0459290868323611,TRUE,49,1,upper,6,0.00114822717080903,1926.37938427526,1921.96061572474,20,2,0.5,1,2023-07-04T06:45:00Z,2023-07-04T08:15:00Z,0.0011475684621743,0.00101822717080903,0.00101770912914957
2023-07-04T08:15:00Z,1924.79,1925.97,1926.42,1924.79,2454,8,2023-07-04,1.01463528545046,0.0526817803730305,TRUE,43,1,upper,10,0.00131704450932577,1928.50658821363,1923.43341178637,20,2,0.5,1,2023-07-04T08:15:00Z,2023-07-04T10:45:00Z,0.00131617796697247,0.00118704450932577,0.00118634052904115
2023-07-04T10:45:00Z,1927.33,1928.46,1928.7,1927.23,1605,10,2023-07-04,1.35774171977326,0.0704054903795389,TRUE,33,0,vertical,20,-0.000160750028520138,1931.85435429943,1925.06564570057,20,2,0.5,0,2023-07-04T10:45:00Z,2023-07-04T15:45:00Z,-0.000160762950190744,-0.000290750028520138,-0.000290792304504429
2023-07-04T15:45:00Z,1928.34,1928.15,1928.55,1927.79,1728,15,2023-07-04,1.27730400947644,0.066245054040217,TRUE,13,-1,lower,11,-0.00165612635100548,1931.34326002369,1924.95673997631,12,2,0.5,-1,2023-07-04T15:45:00Z,2023-07-04T18:30:00Z,-0.00165749924424984,-0.00178612635100548,-0.00178772337661939
2023-07-05T02:00:00Z,1926.23,1925.85,1926.61,1925.79,1242,2,2023-07-05,0.885333553599961,0.0459710545265707,TRUE,68,-1,lower,8,-0.00114927636316426,1928.063333884,1923.636666116,20,1,1,-1,2023-07-05T02:00:00Z,2023-07-05T04:00:00Z,-0.00114993728768225,-0.00127927636316426,-0.00128009533570694
2023-07-05T04:00:00Z,1924.07,1923.63,1924.22,1923.03,1458,4,2023-07-05,1.06341254313756,0.0552815532684329,TRUE,60,1,upper,14,0.00138203883171083,1926.28853135784,1920.97146864216,20,2,0.5,1,2023-07-05T04:00:00Z,2023-07-05T07:30:00Z,0.00138108469504599,0.00125203883171083,0.00125125568471152
2023-07-05T07:30:00Z,1926.03,1925.26,1926.37,1925.01,1808,7,2023-07-05,0.916847314880403,0.0476219998795178,TRUE,46,-1,lower,3,-0.00119054999698794,1927.5521182872,1922.9678817128,20,2,0.5,-1,2023-07-05T07:30:00Z,2023-07-05T08:15:00Z,-0.00119125926463726,-0.00132054999698794,-0.00132142269151099
2023-07-05T08:15:00Z,1923.79,1922.32,1923.84,1921.99,3308,8,2023-07-05,1.10988169254779,0.0577365731276683,TRUE,43,1,upper,5,0.0014434143281917,1925.09470423137,1919.54529576863,20,2,0.5,1,2023-07-05T08:15:00Z,2023-07-05T09:30:00Z,0.00144237360707102,0.0013134143281917,0.00131255255408801
2023-07-05T09:30:00Z,1924.13,1925.67,1926.03,1923.8,2529,9,2023-07-05,1.38628994063255,0.0719900055893561,TRUE,38,1,upper,10,0.00179975013973391,1929.13572485158,1922.20427514842,20,2,0.5,1,2023-07-05T09:30:00Z,2023-07-05T12:00:00Z,0.00179813253002265,0.00166975013973391,0.00166835765681944
2023-07-05T12:00:00Z,1928.91,1929.02,1929.38,1928.62,1461,12,2023-07-05,1.35792261412209,0.0703944289909948,TRUE,28,-1,lower,10,-0.00175986072477485,1932.41480653531,1925.62519346469,20,2,0.5,-1,2023-07-05T12:00:00Z,2023-07-05T14:30:00Z,-0.00176141109888884,-0.00188986072477485,-0.00189164876467374
2023-07-05T14:30:00Z,1926.09,1929.65,1929.79,1925.02,5586,14,2023-07-05,1.83185847874563,0.0949321627624505,TRUE,18,1,upper,3,0.0023733040690613,1934.22964619686,1925.07035380314,17,2,0.5,1,2023-07-05T14:30:00Z,2023-07-05T15:15:00Z,0.00237049223097818,0.0022433040690613,0.0022407916192458
2023-07-05T15:15:00Z,1930.11,1932.2,1934.95,1929.7,9407,15,2023-07-05,2.28315483100555,0.118163483645873,TRUE,15,-1,lower,1,-0.00295408709114687,1937.90788707751,1926.49211292249,14,2,0.5,-1,2023-07-05T15:15:00Z,2023-07-05T15:30:00Z,-0.00295845901857707,-0.00308408709114687,-0.00308885268860718
2023-07-05T15:30:00Z,1932.21,1925.66,1932.31,1925.19,12724,15,2023-07-05,2.76683934790499,0.143682651553493,TRUE,14,0,vertical,13,-0.00218626341098638,1932.57709836976,1918.74290163024,13,2,0.5,-1,2023-07-05T15:30:00Z,2023-07-05T18:45:00Z,-0.0021886567738215,-0.00231626341098638,-0.00231895009860014
2023-07-06T02:00:00Z,1916.74,1917.17,1917.62,1916.27,1351,2,2023-07-06,1.21566967756852,0.0634095921367701,TRUE,68,0,vertical,20,0.000312961291904166,1920.20917419392,1914.13082580608,20,1,1,0,2023-07-06T02:00:00Z,2023-07-06T07:00:00Z,0.000312912329734296,0.000182961291904166,0.00018294455652829
2023-07-06T07:00:00Z,1917.75,1919.16,1919.16,1917.65,1360,7,2023-07-06,1.12593437356819,0.0586680825761369,TRUE,48,-1,lower,14,-0.00146670206440341,1921.97483593392,1916.34516406608,20,2,0.5,-1,2023-07-06T07:00:00Z,2023-07-06T10:30:00Z,-0.00146777872476498,-0.00159670206440341,-0.00159797815167969
2023-07-06T10:30:00Z,1917.87,1917.08,1918,1916.06,2634,10,2023-07-06,1.40152536372063,0.0731072967075255,TRUE,34,1,upper,7,0.00182768241768811,1920.5838134093,1913.5761865907,20,2,0.5,1,2023-07-06T10:30:00Z,2023-07-06T12:15:00Z,0.00182601423847014,0.00169768241768811,0.00169624298379667
2023-07-06T12:15:00Z,1918.52,1922.02,1922.41,1918.48,2848,12,2023-07-06,1.66176170773897,0.0864591267384818,TRUE,27,1,upper,5,0.00216147816846205,1926.17440426935,1917.86559573065,20,2,0.5,1,2023-07-06T12:15:00Z,2023-07-06T13:30:00Z,0.00215914553521146,0.00203147816846205,0.00202941750700815
2023-07-06T13:30:00Z,1925.06,1926.98,1927.38,1924.36,2410,13,2023-07-06,1.79867557080282,0.0933416834011156,TRUE,22,-1,lower,3,-0.00233354208502785,1931.47668892701,1922.48331107299,20,2,0.5,-1,2023-07-06T13:30:00Z,2023-07-06T14:15:00Z,-0.00233626903749075,-0.00246354208502785,-0.00246658159783487
2023-07-06T14:15:00Z,1925.64,1910.43,1925.98,1907.48,20361,14,2023-07-06,3.43798449111524,0.179958673760108,TRUE,19,0,vertical,18,-0.000366409656464799,1919.02496122779,1901.83503877221,18,2,0.5,0,2023-07-06T14:15:00Z,2023-07-06T18:45:00Z,-0.000366476800885091,-0.000496409656464799,-0.000496532908529016
2023-07-07T02:00:00Z,1911.5,1911.69,1912.34,1911.32,1166,2,2023-07-07,0.970322823260034,0.0507573311185409,TRUE,68,0,vertical,20,0.000925882334478907,1914.11580705815,1909.26419294185,20,1,1,1,2023-07-07T02:00:00Z,2023-07-07T07:00:00Z,0.000925453969820017,0.000795882334478907,0.000795565788078404
2023-07-07T07:00:00Z,1912.06,1913.46,1913.46,1911.88,1569,7,2023-07-07,1.03285595775401,0.0539784452120248,TRUE,48,1,upper,10,0.00134946113030068,1916.04213989439,1910.87786010562,20,2,0.5,1,2023-07-07T07:00:00Z,2023-07-07T09:30:00Z,0.0013485514259447,0.00121946113030068,0.00121871819150519
2023-07-07T09:30:00Z,1914.71,1914.28,1916.37,1914.28,3381,9,2023-07-07,1.41931299543466,0.0741434375031165,TRUE,38,1,upper,16,0.00185358593757792,1917.82828248859,1910.73171751141,20,2,0.5,1,2023-07-07T09:30:00Z,2023-07-07T13:30:00Z,0.00185187016705547,0.00172358593757792,0.00172210226791263
2023-07-07T13:30:00Z,1917.63,1916.79,1918.27,1916.42,1691,13,2023-07-07,1.36438213831571,0.0711805747273154,TRUE,22,1,upper,3,0.00177951436818288,1920.20095534579,1913.37904465421,20,2,0.5,1,2023-07-07T13:30:00Z,2023-07-07T14:15:00Z,0.00177793290836531,0.00164951436818288,0.0016481554135624
