datetime,open,close,high,low,volume,hour,date,atr,atr_pct,in_session,bars_until_session_end,label,barrier_touched,bars_to_exit,realized_return,upper_barrier,lower_barrier,effective_horizon,n_concurrent,sample_weight,entry_time,exit_time
2021-09-17T15:00:00Z,1752.98,1753.04,1755.59,1751.38,11206,15,2021-09-17,3.00612198129074,0.171480512782979,TRUE,16,0,vertical,15,-0.000878473965226101,1760.55530495323,1745.52469504677,15,1,1,2021-09-17T15:00:00Z,2021-09-17T18:45:00Z
2021-09-20T02:00:00Z,1754.13,1753.38,1754.15,1752.73,1732,2,2021-09-20,1.69144984617186,0.0964679559577422,TRUE,68,-1,lower,8,-0.00241169889894357,1757.60862461543,1749.15137538457,20,1,1,2021-09-20T02:00:00Z,2021-09-20T04:00:00Z
2021-09-20T04:30:00Z,1744.54,1747.42,1747.43,1743.4,4186,4,2021-09-20,2.33357433711356,0.133543986970136,TRUE,58,1,upper,17,0.00333859967425337,1753.25393584278,1741.58606415722,20,1,1,2021-09-20T04:30:00Z,2021-09-20T08:45:00Z
2021-09-20T16:30:00Z,1762.82,1764.95,1766.43,1761.39,8081,16,2021-09-20,3.48829611936405,0.197642772847052,TRUE,10,0,vertical,9,-0.00198305901017026,1773.67074029841,1756.22925970159,9,1,1,2021-09-20T16:30:00Z,2021-09-20T18:45:00Z
2021-09-21T02:00:00Z,1765.02,1764.54,1765.64,1764.27,2738,2,2021-09-21,1.1088721648604,0.0628419964897594,TRUE,68,-1,lower,15,-0.00157104991224404,1767.31218041215,1761.76781958785,20,1,1,2021-09-21T02:00:00Z,2021-09-21T05:45:00Z
2021-09-21T14:30:00Z,1773.02,1771.34,1774.93,1770.06,10494,14,2021-09-21,2.74871262629421,0.155177020012771,TRUE,18,1,upper,9,0.00387942550031928,1778.21178156574,1764.46821843426,17,1,1,2021-09-21T14:30:00Z,2021-09-21T16:45:00Z
2021-09-22T02:00:00Z,1774.69,1774.64,1775.35,1774.3,1848,2,2021-09-22,0.897765782123071,0.0505886141483947,TRUE,68,-1,lower,3,-0.00126471535370983,1776.88441445531,1772.39558554469,20,1,1,2021-09-22T02:00:00Z,2021-09-22T02:45:00Z
2021-09-22T03:15:00Z,1773.88,1773.75,1776.01,1773.17,7348,3,2021-09-22,1.51767511668586,0.0855630791648124,TRUE,63,1,upper,5,0.00213907697912031,1777.54418779171,1769.95581220829,20,1,1,2021-09-22T03:15:00Z,2021-09-22T04:30:00Z
2021-09-23T02:00:00Z,1766.79,1766.87,1767.48,1766.73,1407,2,2021-09-23,2.22492188122043,0.125924481213696,TRUE,68,-1,lower,4,-0.00314811203034238,1772.43230470305,1761.30769529695,20,1,1,2021-09-23T02:00:00Z,2021-09-23T03:00:00Z
2021-09-23T15:00:00Z,1763.6,1758.37,1764.34,1753.86,19575,15,2021-09-23,3.90738027547951,0.222216045285094,TRUE,16,-1,lower,8,-0.00555540113212734,1768.1384506887,1748.6015493113,15,1,1,2021-09-23T15:00:00Z,2021-09-23T17:00:00Z
2021-09-24T02:00:00Z,1746.14,1746.99,1747.39,1745.65,2222,2,2021-09-24,1.9328320645984,0.11063784363954,TRUE,68,1,upper,12,0.00276594609098846,1751.8220801615,1742.1579198385,20,1,1,2021-09-24T02:00:00Z,2021-09-24T05:00:00Z
2021-09-27T02:00:00Z,1749.44,1751.12,1751.12,1749.06,2439,2,2021-09-27,1.24710864448131,0.0712177717393044,TRUE,68,1,upper,3,0.00178044429348266,1754.2377716112,1748.0022283888,20,1,1,2021-09-27T02:00:00Z,2021-09-27T02:45:00Z
2021-09-27T03:30:00Z,1757.59,1758.7,1759.06,1757.59,3333,3,2021-09-27,1.6447139251318,0.0935187311725591,TRUE,62,0,vertical,20,-5.68601808154526e-05,1762.81178481283,1754.58821518717,20,1,1,2021-09-27T03:30:00Z,2021-09-27T08:30:00Z
2021-09-27T12:15:00Z,1747.85,1748.86,1749.16,1747.27,3386,12,2021-09-27,2.09756772622843,0.119939144713038,TRUE,27,1,upper,10,0.00299847861782591,1754.10391931557,1743.61608068443,20,1,1,2021-09-27T12:15:00Z,2021-09-27T14:45:00Z
2021-09-28T02:00:00Z,1751.09,1750.88,1751.21,1750.56,1205,2,2021-09-28,0.834676706540406,0.0476718396772141,TRUE,68,-1,lower,4,-0.00119179599193041,1752.96669176635,1748.79330823365,20,1,1,2021-09-28T02:00:00Z,2021-09-28T03:00:00Z
2021-09-28T03:15:00Z,1748.18,1749.83,1750.14,1747.91,3277,3,2021-09-28,1.12431074844506,0.0642525701608192,TRUE,63,1,upper,2,0.0016063142540205,1752.64077687111,1747.01922312889,20,1,1,2021-09-28T03:15:00Z,2021-09-28T03:45:00Z
2021-09-28T03:45:00Z,1751.81,1752.87,1753.05,1751.81,2878,3,2021-09-28,1.27699170624051,0.0728514782180371,TRUE,61,-1,lower,7,-0.00182128695545099,1756.0624792656,1749.6775207344,20,2,0.5,2021-09-28T03:45:00Z,2021-09-28T05:30:00Z
2021-09-28T08:30:00Z,1743.27,1742.79,1744.19,1741.44,6254,8,2021-09-28,1.89083507796725,0.108494716974922,TRUE,42,-1,lower,2,-0.00271236792437302,1747.51708769492,1738.06291230508,20,1,1,2021-09-28T08:30:00Z,2021-09-28T09:00:00Z
2021-09-28T09:15:00Z,1740.75,1742.39,1742.71,1740.25,5682,9,2021-09-28,2.41875877183812,0.138818448902835,TRUE,39,-1,lower,14,-0.00347046122257088,1748.4368969296,1736.3431030704,20,1,1,2021-09-28T09:15:00Z,2021-09-28T12:45:00Z
2021-09-29T02:00:00Z,1735.24,1733.81,1735.5,1733.18,1815,2,2021-09-29,1.16204574998504,0.0670226697265004,TRUE,68,1,upper,8,0.00167556674316247,1736.71511437496,1730.90488562504,20,1,1,2021-09-29T02:00:00Z,2021-09-29T04:00:00Z
2021-09-29T16:15:00Z,1731.22,1729.4,1731.22,1725.73,13044,16,2021-09-29,3.41913220240907,0.197706268209152,TRUE,11,0,vertical,10,-0.00282757025558003,1737.94783050602,1720.85216949398,10,1,1,2021-09-29T16:15:00Z,2021-09-29T18:45:00Z
2021-09-30T02:00:00Z,1728.75,1729.25,1729.45,1728.74,1910,2,2021-09-30,1.04656169339532,0.0605211330574134,TRUE,68,1,upper,7,0.00151302832643534,1731.86640423349,1726.63359576651,20,1,1,2021-09-30T02:00:00Z,2021-09-30T03:45:00Z
