Strategy,Instrument,Symbol,Params,Param_period,Param_lower,Param_upper,Param_exit_mid,Param_atr_period,Param_sl_atr_mult,Param_tp_atr_mult,Cost_bps_side,Execution,Bars_per_Year,Bars_IS,Bars_OS,IS_Sharpe,IS_Sortino,IS_ProfitFactor,IS_Trades,OS_Sharpe,OS_Sortino,OS_Calmar,OS_CAGR,OS_MaxDD,OS_TotalReturn,OS_WinRate,OS_ProfitFactor,OS_Trades,OS_Exposure,Worst_Year_Ret,Yearly_Breakdown,Error,F1_OS_MaxDD_above_neg15,F2_OS_PF_gt_1.2,F3_OS_Sortino_gt_1.0,F4_OS_Calmar_gt_0.5,F5_IS_PF_gt_1.0,F6_OS_WinRate_band,F7_AllYearsProfitable,Active_Filters,PASSED_ALL,Param_entry_z,Param_exit_z,Param_ema_period,Param_mult,Param_cmo_period,Param_cmo_threshold,Param_vhf_period,Param_vhf_threshold,Param_stc_fast,Param_stc_slow,Param_stc_cycle,Param_stc_entry_long,Param_stc_entry_short,Param_lookback,Param_exit_n,Param_tenkan_n,Param_kijun_n,Param_senkou_b_n,Param_displacement,Param_cloud_filter,Param_fast,Param_slow,Param_min_session_bar,Param_flat_overnight,Param_signal,Param_trend_len,Param_session_start_h,Param_session_end_h,Param_or_bars,Param_last_entry_h,Param_bb_mult,Param_kc_mult,Param_ema_len,Param_rsi_len,Param_rsi_buy,Param_rsi_sell,Param_prev_close_h,Param_sess_start_h,Param_sess_start_m,Param_exit_h,Param_exit_m,Param_gap_thresh,Param_direction,Param_st_period,Param_st_mult,Param_or_candles,Param_gap_atr_mult,Param_atr_n,Param_adx_filter,Param_vol_lookback,Param_vol_threshold,Param_kc_length,Param_ma_fast_len,Param_ma_slow_len,Param_min_range,Param_breakout_window,Param_min_kc_dist_pct,Param_rsi_length,Param_div_lookback,Param_max_dtd_pct,Param_threshold,Param_exit_level
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=Both, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,171774,73618,-4.218,-1.009,0.717,575,-1.758,-0.387,-0.819,-0.1929,-0.2357,-0.1954,0.5762,0.86,269,0.058,-0.2056,2023:-20.6% 2024:-15.7% 2025:-11.9% 2026:-16.9%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=Both, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,171774,73618,-3.474,-0.953,0.756,575,-2.36,-0.623,-0.957,-0.2904,-0.3034,-0.2939,0.461,0.756,269,0.084,-0.2455,2023:-23.0% 2024:-14.6% 2025:-14.9% 2026:-24.6%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=Both, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,171774,73618,-5.827,-1.146,0.616,575,-1.928,-0.389,-0.903,-0.153,-0.1693,-0.155,0.4572,0.907,269,0.039,-0.2113,2023:-21.1% 2024:-16.9% 2025:-18.3% 2026:-8.6%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=Both, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,171774,73618,-5.067,-1.144,0.63,575,-2.584,-0.617,-0.948,-0.2404,-0.2536,-0.2434,0.3234,0.77,269,0.057,-0.2325,2023:-23.2% 2024:-17.7% 2025:-19.5% 2026:-16.9%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=Both, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,171774,73618,-4.355,-1.053,0.698,575,-2.068,-0.454,-0.882,-0.2266,-0.2567,-0.2294,0.5613,0.811,269,0.059,-0.2098,2023:-21.0% 2024:-16.5% 2025:-14.8% 2026:-18.3%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=Both, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,171774,73618,-3.573,-0.986,0.738,575,-2.495,-0.664,-0.959,-0.3049,-0.3178,-0.3085,0.4498,0.739,269,0.085,-0.2601,2023:-22.8% 2024:-15.2% 2025:-16.9% 2026:-26.0%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=LongOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,171774,73618,-3.961,-0.534,0.615,272,-1.903,-0.316,-0.892,-0.1255,-0.1408,-0.1272,0.4213,0.851,178,0.027,-0.119,2023:-11.9% 2024:-7.2% 2025:-9.2% 2026:-8.1%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=LongOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,171774,73618,-3.542,-0.56,0.625,272,-2.207,-0.431,-0.918,-0.181,-0.1972,-0.1833,0.3034,0.748,178,0.04,-0.1234,2023:-12.0% 2024:-7.8% 2025:-12.3% 2026:-11.8%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=LongOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,171774,73618,-2.276,-0.378,0.814,272,-2.23,-0.421,-0.879,-0.1769,-0.2012,-0.1792,0.5169,0.765,178,0.038,-0.1455,2023:-10.4% 2024:-3.9% 2025:-6.8% 2026:-14.6%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=LongOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,171774,73618,-2.126,-0.4,0.79,272,-2.698,-0.604,-0.95,-0.2579,-0.2714,-0.2611,0.3989,0.668,178,0.056,-0.1935,2023:-9.5% 2024:-4.1% 2025:-14.7% 2026:-19.3%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=LongOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,171774,73618,-3.837,-0.522,0.631,272,-2.328,-0.374,-0.915,-0.1574,-0.1719,-0.1594,0.4101,0.772,178,0.026,-0.1202,2023:-12.0% 2024:-6.6% 2025:-11.5% 2026:-9.3%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=LongOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,171774,73618,-3.459,-0.55,0.633,272,-2.69,-0.521,-0.94,-0.2158,-0.2296,-0.2185,0.2809,0.674,178,0.04,-0.1505,2023:-12.2% 2024:-7.3% 2025:-12.9% 2026:-15.1%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=LongOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,171774,73618,-2.248,-0.38,0.815,272,-2.407,-0.453,-0.892,-0.1958,-0.2195,-0.1983,0.5112,0.73,178,0.039,-0.1458,2023:-10.5% 2024:-3.4% 2025:-9.4% 2026:-14.6%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=LongOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,171774,73618,-2.117,-0.403,0.784,272,-2.782,-0.63,-0.96,-0.2656,-0.2767,-0.2689,0.3876,0.659,178,0.058,-0.2056,2023:-9.8% 2024:-4.1% 2025:-14.5% 2026:-20.6%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,171774,73618,-4.29,-0.604,0.624,303,0.419,0.053,0.619,0.0187,-0.0302,0.019,0.5714,1.409,91,0.012,-0.1042,2023:-10.4% 2024:-9.7% 2025:-8.2% 2026:+2.3%,,True,True,False,True,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,171774,73618,-3.688,-0.591,0.636,303,-0.513,-0.072,-0.421,-0.0281,-0.0668,-0.0285,0.4066,1.043,91,0.017,-0.1251,2023:-12.5% 2024:-11.3% 2025:-7.1% 2026:-1.8%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,171774,73618,-3.634,-0.627,0.651,303,-0.231,-0.028,-0.225,-0.0195,-0.0865,-0.0198,0.6923,1.082,91,0.02,-0.1224,2023:-11.3% 2024:-12.2% 2025:-5.5% 2026:-2.7%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,171774,73618,-2.764,-0.552,0.73,303,-0.475,-0.069,-0.398,-0.0438,-0.1102,-0.0444,0.5824,0.97,91,0.028,-0.149,2023:-14.9% 2024:-10.9% 2025:-0.3% 2026:-6.5%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,171774,73618,-4.385,-0.623,0.603,303,0.116,0.015,0.172,0.0052,-0.0302,0.0053,0.5495,1.295,91,0.012,-0.1108,2023:-10.4% 2024:-11.1% 2025:-7.7% 2026:+0.8%,,True,True,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,171774,73618,-3.705,-0.596,0.629,303,-0.568,-0.081,-0.447,-0.0315,-0.0704,-0.0319,0.4066,1.025,91,0.017,-0.1258,2023:-12.6% 2024:-11.1% 2025:-7.6% 2026:-2.1%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,171774,73618,-3.848,-0.667,0.619,303,-0.459,-0.056,-0.442,-0.0383,-0.0865,-0.0388,0.6593,0.995,91,0.02,-0.136,2023:-11.7% 2024:-13.6% 2025:-6.0% 2026:-4.4%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.0, direction=ShortOnly, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,171774,73618,-2.912,-0.582,0.703,303,-0.582,-0.084,-0.469,-0.0535,-0.114,-0.0542,0.5714,0.935,91,0.028,-0.1442,2023:-14.4% 2024:-11.6% 2025:-2.8% 2026:-6.9%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.0,ShortOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,171774,73618,-5.839,-1.138,0.62,575,-1.39,-0.288,-0.803,-0.1092,-0.1359,-0.1106,0.4721,0.995,269,0.039,-0.2108,2023:-21.1% 2024:-16.2% 2025:-16.7% 2026:-6.0%,,True,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,171774,73618,-5.107,-1.149,0.631,575,-2.148,-0.514,-0.939,-0.204,-0.2173,-0.2066,0.3383,0.83,269,0.057,-0.2303,2023:-23.0% 2024:-18.2% 2025:-18.6% 2026:-13.4%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,171774,73618,-4.218,-1.009,0.717,575,-1.758,-0.387,-0.819,-0.1929,-0.2357,-0.1954,0.5762,0.86,269,0.058,-0.2056,2023:-20.6% 2024:-15.7% 2025:-11.9% 2026:-16.9%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,171774,73618,-3.474,-0.953,0.756,575,-2.36,-0.623,-0.957,-0.2904,-0.3034,-0.2939,0.461,0.756,269,0.084,-0.2455,2023:-23.0% 2024:-14.6% 2025:-14.9% 2026:-24.6%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,171774,73618,-5.827,-1.146,0.616,575,-1.928,-0.389,-0.903,-0.153,-0.1693,-0.155,0.4572,0.907,269,0.039,-0.2113,2023:-21.1% 2024:-16.9% 2025:-18.3% 2026:-8.6%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,171774,73618,-5.067,-1.144,0.63,575,-2.584,-0.617,-0.948,-0.2404,-0.2536,-0.2434,0.3234,0.77,269,0.057,-0.2325,2023:-23.2% 2024:-17.7% 2025:-19.5% 2026:-16.9%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,171774,73618,-4.355,-1.053,0.698,575,-2.068,-0.454,-0.882,-0.2266,-0.2567,-0.2294,0.5613,0.811,269,0.059,-0.2098,2023:-21.0% 2024:-16.5% 2025:-14.8% 2026:-18.3%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=Both, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,171774,73618,-3.573,-0.986,0.738,575,-2.495,-0.664,-0.959,-0.3049,-0.3178,-0.3085,0.4498,0.739,269,0.085,-0.2601,2023:-22.8% 2024:-15.2% 2025:-16.9% 2026:-26.0%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,Both,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,171774,73618,-3.961,-0.534,0.615,272,-1.903,-0.316,-0.892,-0.1255,-0.1408,-0.1272,0.4213,0.851,178,0.027,-0.119,2023:-11.9% 2024:-7.2% 2025:-9.2% 2026:-8.1%,,True,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,171774,73618,-3.542,-0.56,0.625,272,-2.207,-0.431,-0.918,-0.181,-0.1972,-0.1833,0.3034,0.748,178,0.04,-0.1234,2023:-12.0% 2024:-7.8% 2025:-12.3% 2026:-11.8%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,171774,73618,-2.276,-0.378,0.814,272,-2.23,-0.421,-0.879,-0.1769,-0.2012,-0.1792,0.5169,0.765,178,0.038,-0.1455,2023:-10.4% 2024:-3.9% 2025:-6.8% 2026:-14.6%,,False,False,False,False,False,True,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,171774,73618,-2.126,-0.4,0.79,272,-2.698,-0.604,-0.95,-0.2579,-0.2714,-0.2611,0.3989,0.668,178,0.056,-0.1935,2023:-9.5% 2024:-4.1% 2025:-14.7% 2026:-19.3%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,,,,,
GapFade,SILVER_MINUTE_5,SILVER,"prev_close_h=22, sess_start_h=9, sess_start_m=0, exit_h=16, exit_m=0, gap_thresh=1.5, direction=LongOnly, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,171774,73618,-3.837,-0.522,0.631,272,-2.328,-0.374,-0.915,-0.1574,-0.1719,-0.1594,0.4101,0.772,178,0.026,-0.1202,2023:-12.0% 2024:-6.6% 2025:-11.5% 2026:-9.3%,,False,False,False,False,False,False,False,"F1,F2,F4,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,22.0,9.0,0.0,16.0,0.0,1.5,LongOnly,,,,,,,,,,,,,,,,,,,
