Strategy,Instrument,Symbol,Params,Param_period,Param_lower,Param_upper,Param_exit_mid,Param_atr_period,Param_sl_atr_mult,Param_tp_atr_mult,Cost_bps_side,Execution,Bars_per_Year,Bars_IS,Bars_OS,IS_Sharpe,IS_Sortino,IS_ProfitFactor,IS_Trades,OS_Sharpe,OS_Sortino,OS_Calmar,OS_CAGR,OS_MaxDD,OS_TotalReturn,OS_WinRate,OS_ProfitFactor,OS_Trades,OS_Exposure,Worst_Year_Ret,Yearly_Breakdown,Error,F1_OS_MaxDD_above_neg15,F2_OS_PF_gt_1.2,F3_OS_Sortino_gt_1.0,F4_OS_Calmar_gt_0.5,F5_IS_PF_gt_1.0,F6_OS_WinRate_band,F7_AllYearsProfitable,Active_Filters,PASSED_ALL,Param_entry_z,Param_exit_z,Param_ema_period,Param_mult,Param_threshold,Param_exit_level,Param_cmo_period,Param_cmo_threshold,Param_vhf_period,Param_vhf_threshold,Param_stc_fast,Param_stc_slow,Param_stc_cycle,Param_stc_entry_long,Param_stc_entry_short,Param_lookback,Param_exit_n,Param_tenkan_n,Param_kijun_n,Param_senkou_b_n,Param_displacement,Param_cloud_filter,Param_min_session_bar,Param_flat_overnight,Param_fast,Param_slow,Param_st_period,Param_st_mult,Param_bb_mult,Param_kc_mult,Param_signal,Param_trend_len,Param_session_start_h,Param_session_end_h,Param_or_bars,Param_last_entry_h,Param_ema_len,Param_rsi_len,Param_rsi_buy,Param_rsi_sell,Param_prev_close_h,Param_sess_start_h,Param_sess_start_m,Param_exit_h,Param_exit_m,Param_gap_thresh,Param_direction,Param_or_candles,Param_gap_atr_mult,Param_atr_n,Param_adx_filter,Param_vol_lookback,Param_vol_threshold,Param_kc_length,Param_ma_fast_len,Param_ma_slow_len,Param_min_range,Param_breakout_window,Param_min_kc_dist_pct,Param_rsi_length,Param_div_lookback,Param_max_dtd_pct
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=10, slow=200, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,100718,43166,-6.571,-3.43,0.685,1281,-2.377,-1.174,-1.342,-0.4801,-0.3579,-0.3223,0.3971,0.85,486,0.218,-0.575,2024:-46.3% 2025:-57.5% 2026:-17.1%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=10, slow=200, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=4.0",,,,,10,2.5,4.0,4.01,next_open,72576,100718,43166,-6.865,-3.955,0.641,1281,-1.766,-0.951,-1.302,-0.4104,-0.3153,-0.2696,0.3457,0.9,486,0.265,-0.5596,2024:-52.2% 2025:-56.0% 2026:-22.1%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=10, slow=200, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,100718,43166,-9.032,-3.367,0.633,1281,-2.509,-0.919,-1.25,-0.3589,-0.287,-0.2323,0.4074,0.926,486,0.099,-0.5608,2024:-50.3% 2025:-56.1% 2026:+1.1%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=10, slow=200, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,100718,43166,-8.141,-3.57,0.638,1281,-2.417,-1.003,-1.316,-0.4175,-0.3173,-0.2749,0.3374,0.888,486,0.146,-0.5959,2024:-48.0% 2025:-59.6% 2026:-8.4%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=10, slow=200, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=4.0",,,,,14,1.5,4.0,4.01,next_open,72576,100718,43166,-8.029,-3.906,0.611,1281,-1.833,-0.85,-1.278,-0.3684,-0.2882,-0.2392,0.284,0.93,486,0.188,-0.5943,2024:-49.7% 2025:-59.4% 2026:-12.8%,,False,False,False,False,False,False,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=10, slow=200, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=2.0",,,,,14,2.0,2.0,4.01,next_open,72576,100718,43166,-8.303,-3.422,0.645,1281,-1.935,-0.783,-1.078,-0.3134,-0.2907,-0.2004,0.4506,0.949,486,0.125,-0.5724,2024:-49.5% 2025:-57.2% 2026:+4.9%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=10, slow=200, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=3.0",,,,,14,2.0,3.0,4.01,next_open,72576,100718,43166,-7.064,-3.453,0.678,1281,-1.873,-0.861,-1.31,-0.3787,-0.2891,-0.2465,0.3786,0.911,486,0.182,-0.5912,2024:-44.6% 2025:-59.1% 2026:-6.6%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=10, slow=200, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=4.0",,,,,14,2.0,4.0,4.01,next_open,72576,100718,43166,-7.307,-3.951,0.637,1281,-1.361,-0.692,-1.165,-0.3181,-0.2731,-0.2036,0.3189,0.952,486,0.23,-0.6005,2024:-48.6% 2025:-60.0% 2026:-10.0%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=10, slow=200, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,100718,43166,-7.869,-3.424,0.645,1281,-2.387,-1.007,-1.315,-0.3859,-0.2935,-0.2518,0.4753,0.896,486,0.143,-0.5577,2024:-51.0% 2025:-55.8% 2026:-3.5%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=10, slow=200, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,100718,43166,-6.675,-3.453,0.679,1281,-2.544,-1.225,-1.342,-0.4928,-0.3672,-0.3322,0.4012,0.841,486,0.209,-0.58,2024:-46.1% 2025:-58.0% 2026:-18.0%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=10, slow=200, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=4.0",,,,,14,2.5,4.0,4.01,next_open,72576,100718,43166,-6.837,-3.9,0.649,1281,-1.978,-1.051,-1.316,-0.4414,-0.3353,-0.2927,0.3416,0.885,486,0.26,-0.5825,2024:-48.9% 2025:-58.2% 2026:-22.5%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,10.0,200.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,100718,43166,-14.224,-7.491,0.63,3001,-5.71,-3.078,-1.3,-0.787,-0.6053,-0.6014,0.4118,0.827,1202,0.231,-0.8603,2024:-77.5% 2025:-86.0% 2026:-15.5%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,100718,43166,-13.584,-8.201,0.599,3001,-4.054,-2.487,-1.24,-0.7248,-0.5845,-0.5358,0.3328,0.888,1202,0.304,-0.8714,2024:-81.8% 2025:-87.1% 2026:-0.4%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=4.0",,,,,10,1.5,4.0,4.01,next_open,72576,100718,43166,-12.49,-8.186,0.606,3001,-3.644,-2.402,-1.161,-0.7293,-0.6284,-0.5403,0.2795,0.885,1202,0.364,-0.8851,2024:-82.1% 2025:-88.5% 2026:+12.2%,,False,False,False,False,False,False,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=10, sl_atr_mult=2.0, tp_atr_mult=2.0",,,,,10,2.0,2.0,4.01,next_open,72576,100718,43166,-12.934,-7.421,0.636,3001,-5.171,-2.979,-1.29,-0.7986,-0.6193,-0.6144,0.4592,0.823,1202,0.282,-0.8617,2024:-78.6% 2025:-86.2% 2026:-16.9%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=10, sl_atr_mult=2.0, tp_atr_mult=3.0",,,,,10,2.0,3.0,4.01,next_open,72576,100718,43166,-12.167,-7.99,0.62,3001,-3.852,-2.548,-1.275,-0.7475,-0.5863,-0.559,0.3735,0.874,1202,0.375,-0.8709,2024:-82.5% 2025:-87.1% 2026:-0.7%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=10, sl_atr_mult=2.0, tp_atr_mult=4.0",,,,,10,2.0,4.0,4.01,next_open,72576,100718,43166,-11.221,-8.01,0.627,3001,-3.356,-2.397,-1.169,-0.7369,-0.6302,-0.548,0.3167,0.881,1203,0.446,-0.8848,2024:-82.7% 2025:-88.5% 2026:+15.6%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,100718,43166,-12.731,-7.659,0.622,3001,-4.419,-2.693,-1.296,-0.7638,-0.5893,-0.5762,0.4942,0.847,1202,0.326,-0.8737,2024:-79.4% 2025:-87.4% 2026:-8.5%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,100718,43166,-11.936,-8.214,0.612,3001,-2.873,-2.015,-1.198,-0.6633,-0.5536,-0.4766,0.4085,0.913,1202,0.431,-0.8769,2024:-83.0% 2025:-87.7% 2026:+12.9%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=4.0",,,,,10,2.5,4.0,4.01,next_open,72576,100718,43166,-11.076,-8.266,0.617,3001,-2.25,-1.699,-1.047,-0.6134,-0.5861,-0.4318,0.3533,0.933,1203,0.509,-0.8851,2024:-83.4% 2025:-88.5% 2026:+32.3%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,100718,43166,-14.181,-7.475,0.636,3001,-5.967,-3.181,-1.29,-0.8042,-0.6234,-0.6209,0.4093,0.811,1202,0.231,-0.857,2024:-77.3% 2025:-85.7% 2026:-18.8%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,100718,43166,-13.683,-8.248,0.6,3001,-4.452,-2.724,-1.226,-0.7561,-0.6166,-0.568,0.3278,0.865,1202,0.308,-0.8764,2024:-81.3% 2025:-87.6% 2026:-3.9%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=4.0",,,,,14,1.5,4.0,4.01,next_open,72576,100718,43166,-12.678,-8.307,0.604,3001,-3.875,-2.534,-1.168,-0.7473,-0.6397,-0.5588,0.2762,0.874,1202,0.362,-0.8884,2024:-81.6% 2025:-88.8% 2026:+7.8%,,False,False,False,False,False,False,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=2.0",,,,,14,2.0,2.0,4.01,next_open,72576,100718,43166,-12.868,-7.37,0.643,3001,-5.371,-3.077,-1.284,-0.809,-0.6302,-0.6265,0.4609,0.812,1202,0.281,-0.8551,2024:-78.1% 2025:-85.5% 2026:-20.2%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=3.0",,,,,14,2.0,3.0,4.01,next_open,72576,100718,43166,-12.39,-8.101,0.617,3001,-4.1,-2.712,-1.28,-0.7651,-0.5978,-0.5775,0.3735,0.86,1202,0.378,-0.8724,2024:-82.3% 2025:-87.2% 2026:-4.4%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=4.0",,,,,14,2.0,4.0,4.01,next_open,72576,100718,43166,-11.618,-8.251,0.615,3001,-3.603,-2.557,-1.195,-0.7561,-0.6326,-0.5679,0.3175,0.869,1203,0.443,-0.888,2024:-82.9% 2025:-88.8% 2026:+8.7%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,14,2.5,2.0,4.01,next_open,72576,100718,43166,-12.691,-7.629,0.626,3001,-5.012,-3.021,-1.274,-0.8033,-0.6304,-0.6198,0.4892,0.817,1202,0.321,-0.8747,2024:-79.3% 2025:-87.5% 2026:-14.6%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,14,2.5,3.0,4.01,next_open,72576,100718,43166,-12.103,-8.298,0.609,3001,-3.506,-2.433,-1.187,-0.7287,-0.614,-0.5397,0.4027,0.88,1202,0.428,-0.885,2024:-83.0% 2025:-88.5% 2026:+6.3%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=40, atr_period=14, sl_atr_mult=2.5, tp_atr_mult=4.0",,,,,14,2.5,4.0,4.01,next_open,72576,100718,43166,-11.383,-8.464,0.607,3001,-2.969,-2.209,-1.09,-0.707,-0.6485,-0.5181,0.3475,0.893,1203,0.5,-0.8973,2024:-83.6% 2025:-89.7% 2026:+20.3%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,40.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,10,1.5,2.0,4.01,next_open,72576,100718,43166,-12.247,-6.063,0.646,2371,-6.624,-3.22,-1.276,-0.8236,-0.6453,-0.6437,0.3959,0.732,985,0.203,-0.7905,2024:-69.9% 2025:-79.1% 2026:-36.3%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,10,1.5,3.0,4.01,next_open,72576,100718,43166,-11.658,-6.567,0.617,2371,-6.169,-3.376,-1.253,-0.8358,-0.6669,-0.6585,0.3086,0.737,985,0.267,-0.816,2024:-76.2% 2025:-81.6% 2026:-31.1%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=10, sl_atr_mult=1.5, tp_atr_mult=4.0",,,,,10,1.5,4.0,4.01,next_open,72576,100718,43166,-11.228,-6.87,0.601,2371,-5.071,-3.004,-1.224,-0.804,-0.6571,-0.6207,0.264,0.783,985,0.32,-0.8255,2024:-77.2% 2025:-82.5% 2026:-25.5%,,False,False,False,False,False,False,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=10, sl_atr_mult=2.0, tp_atr_mult=2.0",,,,,10,2.0,2.0,4.01,next_open,72576,100718,43166,-11.218,-6.131,0.645,2371,-5.469,-2.912,-1.245,-0.7979,-0.6409,-0.6137,0.4538,0.781,985,0.254,-0.7946,2024:-72.0% 2025:-79.5% 2026:-29.0%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=10, sl_atr_mult=2.0, tp_atr_mult=3.0",,,,,10,2.0,3.0,4.01,next_open,72576,100718,43166,-10.615,-6.591,0.631,2371,-4.929,-2.999,-1.222,-0.8054,-0.6589,-0.6223,0.3543,0.791,985,0.334,-0.8227,2024:-77.7% 2025:-82.3% 2026:-18.8%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=10, sl_atr_mult=2.0, tp_atr_mult=4.0",,,,,10,2.0,4.0,4.01,next_open,72576,100718,43166,-9.993,-6.746,0.63,2371,-3.812,-2.521,-1.179,-0.7529,-0.6388,-0.5646,0.3066,0.842,985,0.398,-0.8194,2024:-78.4% 2025:-81.9% 2026:-10.4%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=2.0",,,,,10,2.5,2.0,4.01,next_open,72576,100718,43166,-10.345,-6.034,0.655,2371,-4.228,-2.406,-1.266,-0.7291,-0.5761,-0.5401,0.4919,0.834,986,0.294,-0.7669,2024:-72.4% 2025:-76.7% 2026:-22.9%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=3.0",,,,,10,2.5,3.0,4.01,next_open,72576,100718,43166,-9.648,-6.385,0.652,2371,-3.558,-2.307,-1.214,-0.7119,-0.5864,-0.523,0.3884,0.858,986,0.384,-0.7936,2024:-76.8% 2025:-79.4% 2026:-9.1%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=10, sl_atr_mult=2.5, tp_atr_mult=4.0",,,,,10,2.5,4.0,4.01,next_open,72576,100718,43166,-9.196,-6.595,0.648,2371,-2.757,-1.935,-1.149,-0.6548,-0.5698,-0.4688,0.3367,0.894,986,0.455,-0.7921,2024:-77.8% 2025:-79.2% 2026:-3.3%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=2.0",,,,,14,1.5,2.0,4.01,next_open,72576,100718,43166,-12.226,-6.029,0.653,2371,-6.645,-3.175,-1.281,-0.8183,-0.639,-0.6374,0.403,0.736,985,0.2,-0.7878,2024:-68.4% 2025:-78.8% 2026:-36.4%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=3.0",,,,,14,1.5,3.0,4.01,next_open,72576,100718,43166,-11.179,-6.295,0.646,2371,-6.039,-3.291,-1.252,-0.8252,-0.6593,-0.6456,0.3127,0.75,985,0.266,-0.8091,2024:-72.7% 2025:-80.9% 2026:-30.1%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=14, sl_atr_mult=1.5, tp_atr_mult=4.0",,,,,14,1.5,4.0,4.01,next_open,72576,100718,43166,-11.051,-6.752,0.615,2371,-4.758,-2.811,-1.172,-0.7878,-0.6725,-0.6023,0.265,0.799,985,0.318,-0.8283,2024:-75.2% 2025:-82.8% 2026:-20.4%,,False,False,False,False,False,False,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=2.0",,,,,14,2.0,2.0,4.01,next_open,72576,100718,43166,-11.437,-6.228,0.649,2371,-5.267,-2.783,-1.261,-0.7776,-0.6168,-0.591,0.4579,0.796,985,0.253,-0.7876,2024:-70.9% 2025:-78.8% 2026:-28.1%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SMA_Crossover,SILVER_MINUTE_5,SILVER,"fast=20, slow=50, atr_period=14, sl_atr_mult=2.0, tp_atr_mult=3.0",,,,,14,2.0,3.0,4.01,next_open,72576,100718,43166,-10.403,-6.436,0.65,2371,-4.612,-2.803,-1.223,-0.7774,-0.6355,-0.5908,0.3594,0.813,985,0.334,-0.8072,2024:-75.5% 2025:-80.7% 2026:-17.4%,,False,False,False,False,False,True,False,"F1,F2,F5,F6",False,,,,,,,,,,,,,,,,,,,,,,,,,20.0,50.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
