datetime,open,high,low,close,label,barrier_touched,bars_to_exit,log_return,pred_prob_long,pred_prob_short,signal,signal_long,signal_short,log_return_calculated,pnl,trade_direction,label_return_for_trade,label_direction,is_aligned,label_profitable,signal_profitable,aligned_and_profitable
2025-06-24T09:30:00Z,3321.91,3328.87,3321.78,3324.53,0,vertical,6,7.82034855089425e-05,0.552587985992432,0.488054484128952,1,1,0,-0.0077937962929069,-0.0077937962929069,Long,7.82034855089425e-05,0,FALSE,TRUE,FALSE,FALSE
2025-06-24T12:30:00Z,3325.34,3327.57,3324.83,3326.92,-1,lower,5,-0.00204718203322575,0.595988214015961,0.505327105522156,1,1,1,-0.00766095367049116,-0.00766095367049116,Long,-0.00204718203322575,-1,FALSE,FALSE,FALSE,FALSE
2025-06-24T13:45:00Z,3322.91,3323.21,3317.8,3321.16,-1,lower,1,-0.00200850341244156,0.791656076908112,0.857628643512726,-1,1,1,-0.00234228502381569,0.00234228502381569,Short,0.00200850341244156,-1,TRUE,TRUE,TRUE,TRUE
2025-06-24T14:00:00Z,3321.11,3321.11,3312.09,3313.39,-1,lower,2,-0.00236312858439999,0.780098617076874,0.907768785953522,-1,1,1,-0.00443732002969817,0.00443732002969817,Short,0.00236312858439999,-1,TRUE,TRUE,TRUE,TRUE
2025-06-24T14:30:00Z,3313.49,3313.49,3304.41,3310.11,-1,lower,4,-0.00280034213713468,0.630342125892639,0.857961773872376,-1,1,1,0.00492424780849557,-0.00492424780849557,Short,0.00280034213713468,-1,TRUE,TRUE,FALSE,TRUE
2025-06-24T15:30:00Z,3310.39,3313.43,3295.41,3298.72,0,vertical,6,0.000851482949820618,0.561477661132813,0.490140110254288,1,1,0,0.0083711548335535,0.0083711548335535,Long,0.000851482949820618,0,FALSE,TRUE,TRUE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.933991670608521,0.965764343738556,-1,1,1,0,0,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.936900079250336,0.968335151672363,-1,1,1,0,0,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.933991670608521,0.965764343738556,-1,1,1,0,0,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.936900079250336,0.968335151672363,-1,1,1,0,0,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.924222469329834,0.966554403305054,-1,1,1,0,0,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.928077876567841,0.969067871570587,-1,1,1,0,0,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.924222469329834,0.966554403305054,-1,1,1,0,0,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.928077876567841,0.969067871570587,-1,1,1,0,0,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.945694386959076,0.964591085910797,-1,1,1,0,0,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.946470081806183,0.967246949672699,-1,1,1,0,0,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.945694386959076,0.964591085910797,-1,1,1,0,0,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.946470081806183,0.967246949672699,-1,1,1,0,0,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.936286866664886,0.968037784099579,-1,1,1,0,0,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.937669634819031,0.97074967622757,-1,1,1,0.000715221628979182,-0.000715221628979182,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.936286866664886,0.968037784099579,-1,1,1,0.00043881005038133,-0.00043881005038133,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T02:00:00Z,3324.01,3326.99,3323.57,3326.45,1,upper,3,0.000989793593029912,0.937669634819031,0.97074967622757,-1,1,1,0.000486887117929922,-0.000486887117929922,Short,-0.000989793593029912,1,FALSE,FALSE,FALSE,FALSE
2025-06-25T03:15:00Z,3330.83,3332.92,3328.79,3328.83,1,upper,2,0.00156003260724069,0.869924247264862,0.761105060577393,1,1,1,-0.000228334511049262,-0.000228334511049262,Long,0.00156003260724069,1,TRUE,TRUE,FALSE,TRUE
2025-06-25T09:00:00Z,3331.71,3333.84,3327.59,3327.91,1,upper,1,0.00151223689789067,0.871733069419861,0.853386878967285,1,1,1,4.80770675485102e-05,4.80770675485102e-05,Long,0.00151223689789067,1,TRUE,TRUE,TRUE,TRUE
2025-06-25T13:45:00Z,3325,3325.34,3322.1,3322.58,1,upper,2,0.00172113255382877,0.845674216747284,0.769046902656555,1,1,1,-0.000864159854087305,-0.000864159854087305,Long,0.00172113255382877,1,TRUE,TRUE,FALSE,TRUE
2025-06-25T14:15:00Z,3325.85,3329.36,3325.22,3328.13,-1,lower,1,-0.00181111464066072,0.896950364112854,0.888658344745636,1,1,1,-0.00253315498041663,-0.00253315498041663,Long,-0.00181111464066072,-1,FALSE,FALSE,FALSE,FALSE
2025-06-25T14:30:00Z,3328.14,3328.14,3319.36,3319.71,-1,lower,4,-0.00217528743600016,0.838733911514282,0.585804283618927,1,1,1,0.00475415756515995,0.00475415756515995,Long,-0.00217528743600016,-1,FALSE,FALSE,TRUE,FALSE
2025-06-25T15:30:00Z,3314.1,3315.72,3311.92,3314.95,1,upper,3,0.00221972557615455,0.641702950000763,0.464285910129547,1,1,0,0.00618904671296847,0.00618904671296847,Long,0.00221972557615455,1,TRUE,TRUE,TRUE,TRUE
2025-06-26T02:00:00Z,3338.92,3339.21,3332.68,3335.53,-1,lower,5,-0.00142822612993393,0.710106790065765,0.750501692295075,-1,1,1,0.00112662226028766,-0.00112662226028766,Short,0.00142822612993393,-1,TRUE,TRUE,FALSE,TRUE
2025-06-26T03:15:00Z,3333,3334.96,3329.97,3331.63,1,upper,5,0.00171859860756244,0.509671866893768,0.490945100784302,1,1,0,0.0033471054242028,0.0033471054242028,Long,0.00171859860756244,1,TRUE,TRUE,TRUE,TRUE
2025-06-26T08:45:00Z,3336.97,3340.29,3336.78,3339.69,1,upper,2,0.00178951755543014,0.736655652523041,0.666845917701721,1,1,1,-0.00011977876875763,-0.00011977876875763,Long,0.00178951755543014,1,TRUE,TRUE,FALSE,TRUE
2025-06-26T14:15:00Z,3334.88,3344.02,3334.22,3342.8,-1,lower,1,-0.00227382024485631,0.834475636482239,0.831317603588104,1,1,1,-0.00258800556612476,-0.00258800556612476,Long,-0.00227382024485631,-1,FALSE,FALSE,FALSE,FALSE
2025-06-26T14:30:00Z,3342.72,3343.4,3330.4,3334.16,-1,lower,1,-0.002876493621068,0.56265139579773,0.75217866897583,-1,1,1,-0.00366881367517792,0.00366881367517792,Short,0.002876493621068,-1,TRUE,TRUE,TRUE,TRUE
